# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
CADBPJ010000170.1	cds	13684	14739	-	BBJOLO_01230		hypothetical protein	PFAM:PF09587.15
CADBPJ010000170.1	cds	14745	15842	-	BBJOLO_01231		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	SO:0001217, UniRef:UniRef50_A0A7X5KPZ4
CADBPJ010000170.1	cds	15859	16377	-	BBJOLO_01232		hypothetical protein	
CADBPJ010000171.1	ncRNA-region	945	1102	-			glmS glucosamine-6-phosphate activated ribozyme aptamer	RFAM:RF00234, SO:0005836
CADBPJ010000171.1	cds	1580	2881	-	BBJOLO_01233		hypothetical protein	PFAM:PF10544.15
CADBPJ010000171.1	cds	3139	3342	-	BBJOLO_01234		DUF1858 domain-containing protein	SO:0001217, UniRef:UniRef50_G2T5W3
CADBPJ010000171.1	cds	3359	5155	-	BBJOLO_01235	ftsH	ATP-dependent zinc metalloprotease FtsH	SO:0001217, UniRef:UniRef50_A0A2N2AA87
CADBPJ010000171.1	cds	5152	6495	-	BBJOLO_01236		hypothetical protein	PFAM:PF11734.13
CADBPJ010000171.1	cds	6501	7883	-	BBJOLO_01237		hypothetical protein	PFAM:PF00772.26, PFAM:PF03796.21, PFAM:PF13481.12
CADBPJ010000171.1	cds	7911	8357	-	BBJOLO_01238		Large ribosomal subunit protein bL9	SO:0001217, UniRef:UniRef50_A3DHN0
CADBPJ010000171.1	cds	8364	10385	-	BBJOLO_01239		hypothetical protein	PFAM:PF01368.27, PFAM:PF02272.25, PFAM:PF24898.1
CADBPJ010000171.1	cds	10422	10724	-	BBJOLO_01240		hypothetical protein	PFAM:PF12643.12
CADBPJ010000172.1	cds	111	1592	+	BBJOLO_01241	cotH	CotH protein	SO:0001217, UniRef:UniRef50_R9IYG6
CADBPJ010000172.1	cds	1605	3782	+	BBJOLO_01242		hypothetical protein	
CADBPJ010000172.1	cds	3779	4885	+	BBJOLO_01243		hypothetical protein	
CADBPJ010000172.1	cds	4885	6288	+	BBJOLO_01244		Poly-beta-1,6-N-acetyl-D-glucosamine synthase	SO:0001217, UniRef:UniRef50_A0A4P6M5P5
CADBPJ010000172.1	cds	6311	8200	+	BBJOLO_01245		hypothetical protein	PFAM:PF00563.25, PFAM:PF00990.26
CADBPJ010000172.1	cds	8439	9365	+	BBJOLO_01246		hypothetical protein	
CADBPJ010000173.1	cds	95	1429	+	BBJOLO_01247		Rhamnulokinase	SO:0001217, UniRef:UniRef50_A0A1V5ZIG1
CADBPJ010000173.1	cds	1422	3008	+	BBJOLO_01248		hypothetical protein	
CADBPJ010000173.1	cds	3139	4776	-	BBJOLO_01249		hypothetical protein	
CADBPJ010000173.1	cds	4887	5657	-	BBJOLO_01250		Stage 0 sporulation A-like protein	SO:0001217, UniRef:UniRef50_A0A7C6SRS6
CADBPJ010000174.1	cds	275	2887	+	BBJOLO_01251		P-type Ca(2+) transporter	SO:0001217, UniRef:UniRef50_A0A252F3A3
CADBPJ010000174.1	cds	2983	4161	+	BBJOLO_01252	gldA	Alcohol dehydrogenase iron-type/glycerol dehydrogenase GldA domain-containing protein	SO:0001217, UniRef:UniRef50_A8RNR9
CADBPJ010000174.1	cds	4259	6817	-	BBJOLO_01253		hypothetical protein	PFAM:PF00905.27, PFAM:PF00912.28
CADBPJ010000174.1	cds	6994	7380	+	BBJOLO_01254		hypothetical protein	
CADBPJ010000175.1	cds	101	283	+	BBJOLO_01255		hypothetical protein	
CADBPJ010000175.1	cds	289	1584	+	BBJOLO_01256		hypothetical protein	
CADBPJ010000175.1	cds	1589	2800	+	BBJOLO_01257		hypothetical protein	PFAM:PF13439.12, PFAM:PF13524.12, PFAM:PF13692.12
CADBPJ010000176.1	cds	21	212	+	BBJOLO_01258		Helix-turn-helix conjugative transposon-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C7GLK5
CADBPJ010000176.1	ncRNA-region	453	516	+			pemK RNA	RFAM:RF02913, SO:0005836
CADBPJ010000176.1	cds	588	740	+	BBJOLO_01259		SHOCT-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1M6SEV0
CADBPJ010000176.1	cds	810	2666	+	BBJOLO_01260		Transposon gamma-delta resolvase	SO:0001217, UniRef:UniRef50_A0A6V7RNM7
CADBPJ010000176.1	cds	2754	3287	+	BBJOLO_01261		Flavodoxin	SO:0001217, UniRef:UniRef50_A0A927VZ36
CADBPJ010000176.1	cds	3288	4430	+	BBJOLO_01262	rodA	Peptidoglycan glycosyltransferase RodA	SO:0001217, UniRef:UniRef50_A0A373QAG3
CADBPJ010000176.1	cds	4460	6766	+	BBJOLO_01263		hypothetical protein	PFAM:PF00753.33, PFAM:PF12706.13, PFAM:PF13567.11
CADBPJ010000176.1	tRNA	6900	6983	+	BBJOLO_01264	trnL	tRNA-Leu(caa)	SO:0000264
CADBPJ010000177.1	cds	147	1511	-	BBJOLO_01265		hypothetical protein	PFAM:PF00398.26, PFAM:PF01938.26, PFAM:PF05175.20, PFAM:PF13649.12, PFAM:PF13847.12
CADBPJ010000177.1	cds	1664	3163	-	BBJOLO_01266		Sodium:alanine symporter family protein	SO:0001217, UniRef:UniRef50_A0A2V2GHF5
CADBPJ010000177.1	ncRNA-region	3279	3394	-			Glycine riboswitch aptamer	RFAM:RF00504, SO:0000035
CADBPJ010000177.1	cds	3670	4215	-	BBJOLO_01267		hypothetical protein	PFAM:PF00936.24
CADBPJ010000177.1	cds	4227	5561	-	BBJOLO_01268		hypothetical protein	PFAM:PF01512.22, PFAM:PF13375.12, PFAM:PF13534.11
CADBPJ010000177.1	cds	5598	5861	-	BBJOLO_01269	ccmL	Carbon dioxide concentrating mechanism protein CcmL	SO:0001217, UniRef:UniRef50_A0A0R3JSL8
CADBPJ010000177.1	cds	5898	6533	-	BBJOLO_01270		Phosphate propanoyltransferase	SO:0001217, UniRef:UniRef50_A9KN62
CADBPJ010000177.1	cds	6629	6904	-	BBJOLO_01271	pduJ	Bacterial microcompartment shell protein PduJ	SO:0001217, UniRef:UniRef50_H9L478
CADBPJ010000177.1	cds	6985	7395	-	BBJOLO_01272		hypothetical protein	PFAM:PF00936.24
CADBPJ010000177.1	cds	7408	7680	-	BBJOLO_01273	pduA	Propanediol utilization protein PduA	SO:0001217, UniRef:UniRef50_Q3AE97
CADBPJ010000177.1	cds	7696	8037	-	BBJOLO_01274		BMC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A373Q148
CADBPJ010000177.1	cds	8064	9269	-	BBJOLO_01275		Sorbitol dehydrogenase	SO:0001217, UniRef:UniRef50_A0A174FNU2
CADBPJ010000177.1	cds	9285	10700	-	BBJOLO_01276		Aldehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A650MF41
CADBPJ010000177.1	cds	10737	11267	-	BBJOLO_01277		hypothetical protein	
CADBPJ010000177.1	cds	11313	12194	-	BBJOLO_01278		Methylthioribulose-1-phosphate dehydratase	SO:0001217, UniRef:UniRef50_A0A151B0V7
CADBPJ010000177.1	cds	12386	13765	-	BBJOLO_01279		Argininosuccinate lyase	SO:0001217, UniRef:UniRef50_Q74GT9
CADBPJ010000177.1	cds	13836	14699	-	BBJOLO_01280		Cation efflux protein cytoplasmic domain-containing protein	SO:0001217, UniRef:UniRef50_R6HSK3
CADBPJ010000177.1	cds	14841	15806	-	BBJOLO_01281		hypothetical protein	PFAM:PF07833.16
CADBPJ010000177.1	cds	15945	16775	+	BBJOLO_01282		hypothetical protein	PFAM:PF00246.29
CADBPJ010000177.1	cds	16880	17239	-	BBJOLO_01283		hypothetical protein	
CADBPJ010000177.1	cds	17315	18181	-	BBJOLO_01284		Elongation factor Tu	SO:0001217, UniRef:UniRef50_M4PJ59
CADBPJ010000178.1	cds	41	439	+	BBJOLO_01285		hypothetical protein	
CADBPJ010000178.1	cds	444	1301	+	BBJOLO_01286		hypothetical protein	PFAM:PF03193.22, PFAM:PF16745.11
CADBPJ010000178.1	cds	1292	1942	+	BBJOLO_01287		Ribulose-phosphate 3-epimerase	SO:0001217, UniRef:UniRef50_A0A1C5U7K3
CADBPJ010000178.1	cds	1927	2532	+	BBJOLO_01288		hypothetical protein	PFAM:PF04263.21, PFAM:PF04265.19
CADBPJ010000178.1	cds	2542	3669	+	BBJOLO_01289	nifS	Cysteine desulfurase NifS	SO:0001217, UniRef:UniRef50_A0A3C1A880
CADBPJ010000178.1	cds	3686	4864	+	BBJOLO_01290		putative tRNA sulfurtransferase	SO:0001217, UniRef:UniRef50_D9SQI5
CADBPJ010000178.1	cds	5052	6170	+	BBJOLO_01291	recA	Protein RecA	SO:0001217, UniRef:UniRef50_P43705
CADBPJ010000178.1	cds	6249	6512	+	BBJOLO_01292		Phosphocarrier protein HPr	SO:0001217, UniRef:UniRef50_D4MJL9
CADBPJ010000178.1	cds	6722	8605	+	BBJOLO_01293		hypothetical protein	PFAM:PF01541.30, PFAM:PF08459.17, PFAM:PF12826.13, PFAM:PF14520.12, PFAM:PF22920.2
CADBPJ010000179.1	cds	380	607	+	BBJOLO_01294		hypothetical protein	PFAM:PF01381.28, PFAM:PF13560.12
CADBPJ010000179.1	cds	722	1480	-	BBJOLO_01295		hypothetical protein	PFAM:PF13527.13, PFAM:PF13673.13
CADBPJ010000179.1	cds	1470	2450	-	BBJOLO_01296		hypothetical protein	
CADBPJ010000180.1	cds	558	2027	+	BBJOLO_01297		hypothetical protein	PFAM:PF00370.27, PFAM:PF02782.22
CADBPJ010000180.1	cds	2024	3379	+	BBJOLO_01298		hypothetical protein	PFAM:PF02952.23
CADBPJ010000181.1	cds	214	849	-	BBJOLO_01299		Spore cortex-lytic enzyme	SO:0001217, UniRef:UniRef50_A0A6A7K5R8
CADBPJ010000181.1	cds	966	1235	-	BBJOLO_01300		hypothetical protein	
CADBPJ010000181.1	cds	1437	2132	-	BBJOLO_01301		hypothetical protein	PFAM:PF07833.16, PFAM:PF08305.17
CADBPJ010000181.1	cds	2236	2430	+	BBJOLO_01302		Cro/CI family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A064C593
CADBPJ010000182.1	cds	191	2164	-	BBJOLO_01303		Fructose-1,6-bisphosphatase class 3	SO:0001217, UniRef:UniRef50_Q8Y8R5
CADBPJ010000182.1	cds	2161	2826	-	BBJOLO_01304		hypothetical protein	PFAM:PF00892.27
CADBPJ010000183.1	cds	674	1426	-	BBJOLO_01305		Binding-protein-dependent transport systems inner membrane component	SO:0001217, UniRef:UniRef50_D3EFF3
CADBPJ010000183.1	cds	1455	2144	+	BBJOLO_01306		hypothetical protein	
CADBPJ010000184.1	cds	319	1812	-	BBJOLO_01307		hypothetical protein	PFAM:PF01420.25
CADBPJ010000184.1	cds	1809	3257	-	BBJOLO_01308		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A9D2KBN6
CADBPJ010000184.1	cds	3269	5584	-	BBJOLO_01309		Type I restriction enzyme EcoAI endonuclease subunit	SO:0001217, UniRef:UniRef50_Q07736
CADBPJ010000184.1	cds	5602	6243	-	BBJOLO_01310		Helix-turn-helix	SO:0001217, UniRef:UniRef50_A0A1M6K004
CADBPJ010000185.1	cds	18	722	+	BBJOLO_01311		ThuA-like domain-containing protein	SO:0001217, UniRef:UniRef50_R5VMT3
CADBPJ010000185.1	cds	764	1369	-	BBJOLO_01312		hypothetical protein	PFAM:PF04055.27, PFAM:PF13353.11
CADBPJ010000185.1	cds	1513	1746	-	BBJOLO_01313		Glycine radical domain-containing protein	SO:0001217, UniRef:UniRef50_W0J574
CADBPJ010000185.1	cds	1765	2631	-	BBJOLO_01314		formate C-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A484ZDZ0
CADBPJ010000186.1	cds	1023	1220	-	BBJOLO_01315		hypothetical protein	
CADBPJ010000186.1	cds	1217	1888	-	BBJOLO_01316		hypothetical protein	
CADBPJ010000186.1	tRNA	2195	2269	+	BBJOLO_01317	trnR	tRNA-Arg(cct)	SO:0001036
CADBPJ010000186.1	cds	2463	3842	-	BBJOLO_01318		Tyr recombinase domain-containing protein	SO:0001217, UniRef:UniRef50_R9LL36
CADBPJ010000186.1	cds	3862	4053	-	BBJOLO_01319		hypothetical protein	PFAM:PF12728.13
CADBPJ010000186.1	ncRNA-region	4315	4410	-			pemK RNA	RFAM:RF02913, SO:0005836
CADBPJ010000186.1	cds	4626	4970	-	BBJOLO_01320		hypothetical protein	PFAM:PF08220.18, PFAM:PF08279.18
CADBPJ010000186.1	cds	5046	5231	-	BBJOLO_01321		hypothetical protein	
CADBPJ010000186.1	cds	5494	5730	+	BBJOLO_01322		hypothetical protein	
CADBPJ010000186.1	cds	5723	5992	+	BBJOLO_01323		Phage holin	SO:0001217, UniRef:UniRef50_A0A9D1SES9
CADBPJ010000187.1	cds	29	562	+	BBJOLO_01324		hypothetical protein	
CADBPJ010000187.1	cds	742	1800	+	BBJOLO_01325		hypothetical protein	PFAM:PF14659.12
CADBPJ010000188.1	cds	192	1118	-	BBJOLO_01326		Nucleotidyl transferase domain-containing protein	SO:0001217, UniRef:UniRef50_M2PP82
CADBPJ010000188.1	cds	1195	1812	-	BBJOLO_01327		hypothetical protein	PFAM:PF00702.32
CADBPJ010000188.1	cds	1999	2517	+	BBJOLO_01328	ykgJ	YkgJ family cysteine cluster protein	SO:0001217, UniRef:UniRef50_A0A373QC56
CADBPJ010000188.1	cds	2530	4329	+	BBJOLO_01329		hypothetical protein	PFAM:PF12229.13
CADBPJ010000188.1	cds	4388	5575	+	BBJOLO_01330		hypothetical protein	PFAM:PF00152.25
CADBPJ010000188.1	tRNA	5655	5743	+	BBJOLO_01331	trnL	tRNA-Leu(taa)	SO:0000264
CADBPJ010000188.1	tRNA	6039	6121	-	BBJOLO_01332	trnS	tRNA-Ser(tga)	SO:0000269
CADBPJ010000189.1	cds	41	979	+	BBJOLO_01333		hypothetical protein	PFAM:PF01380.27
CADBPJ010000189.1	cds	1022	2371	+	BBJOLO_01334		Phosphoglucosamine mutase	SO:0001217, UniRef:UniRef50_A0A136WIQ0
CADBPJ010000190.1	cds	95	412	+	BBJOLO_01335		hypothetical protein	
CADBPJ010000190.1	cds	695	1708	-	BBJOLO_01336		Phospho-N-acetylmuramoyl-pentapeptide-transferase	SO:0001217, UniRef:UniRef50_A5ZAQ7
CADBPJ010000190.1	cds	1728	3083	-	BBJOLO_01337		hypothetical protein	PFAM:PF01225.30, PFAM:PF02875.26, PFAM:PF08245.18
CADBPJ010000190.1	cds	3157	4605	-	BBJOLO_01338		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	SO:0001217, UniRef:UniRef50_A0A2K9P2Q5
CADBPJ010000190.1	cds	4627	6882	-	BBJOLO_01339	ftsI	Peptidoglycan synthase FtsI	SO:0001217, UniRef:UniRef50_A0A1C5VZL4
CADBPJ010000190.1	cds	7003	7521	-	BBJOLO_01340		hypothetical protein	
CADBPJ010000190.1	cds	7518	8447	-	BBJOLO_01341		Ribosomal RNA small subunit methyltransferase H	SO:0001217, UniRef:UniRef50_A0A7X9CQ88
CADBPJ010000190.1	cds	8458	9000	-	BBJOLO_01342		hypothetical protein	
CADBPJ010000190.1	cds	9345	11495	+	BBJOLO_01343		S1 motif domain-containing protein	SO:0001217, UniRef:UniRef50_A0A017RYN4
CADBPJ010000190.1	cds	11492	12304	+	BBJOLO_01344		hypothetical protein	
CADBPJ010000190.1	cds	12341	12742	-	BBJOLO_01345	nifX	putative Fe-Mo cluster-binding protein, NifX family	SO:0001217, UniRef:UniRef50_A0A1M6NRA2
CADBPJ010000190.1	cds	12901	14271	+	BBJOLO_01346		Transporter	SO:0001217, UniRef:UniRef50_A0A352CQQ6
CADBPJ010000190.1	cds	14507	14704	+	BBJOLO_01347		hypothetical protein	PFAM:PF01381.28, PFAM:PF12844.13, PFAM:PF13443.12, PFAM:PF13560.12
CADBPJ010000190.1	cds	14708	15118	+	BBJOLO_01348		hypothetical protein	
CADBPJ010000190.1	cds	15149	15523	-	BBJOLO_01349		hypothetical protein	PFAM:PF01381.28, PFAM:PF12844.13, PFAM:PF13560.12
CADBPJ010000191.1	cds	187	1185	-	BBJOLO_01350		hypothetical protein	
CADBPJ010000191.1	cds	1222	2262	-	BBJOLO_01351		hypothetical protein	
CADBPJ010000191.1	cds	2252	3364	-	BBJOLO_01352		hypothetical protein	PFAM:PF13692.12
CADBPJ010000191.1	cds	3376	4320	-	BBJOLO_01353		hypothetical protein	
CADBPJ010000192.1	cds	59	904	+	BBJOLO_01354		Meso-diaminopimelate D-dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1B3WSK6
CADBPJ010000192.1	cds	1044	1355	+	BBJOLO_01355		Large ribosomal subunit protein bL21	SO:0001217, UniRef:UniRef50_Q892N4
CADBPJ010000192.1	cds	1411	1665	+	BBJOLO_01356		Large ribosomal subunit protein bL27	SO:0001217, UniRef:UniRef50_Q4A5L3
CADBPJ010000192.1	cds	1625	3010	+	BBJOLO_01357		GTPase Obg	SO:0001217, UniRef:UniRef50_B9E021
CADBPJ010000192.1	cds	3176	3349	+	BBJOLO_01358		Small ribosomal subunit protein bS21	SO:0001217, UniRef:UniRef50_A0A3A9KAP7
CADBPJ010000192.1	cds	3362	3805	+	BBJOLO_01359		hypothetical protein	PFAM:PF09424.15
CADBPJ010000192.1	tRNA	3856	3930	+	BBJOLO_01360	trnT	tRNA-Thr(cgt)	SO:0000270
CADBPJ010000193.1	cds	3	329	+	BBJOLO_01361		hypothetical protein	
CADBPJ010000193.1	cds	366	821	+	BBJOLO_01362		DUF3795 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3D2HSM2
CADBPJ010000193.1	cds	987	1481	-	BBJOLO_01363		hypothetical protein	PFAM:PF00358.26
CADBPJ010000193.1	cds	1597	1848	-	BBJOLO_01364		hypothetical protein	PFAM:PF01381.28
CADBPJ010000194.1	cds	155	1138	+	BBJOLO_01365		Enoyl reductase (ER) domain-containing protein	SO:0001217, UniRef:UniRef50_A0A178IFT7
CADBPJ010000194.1	cds	1135	1767	+	BBJOLO_01366		hypothetical protein	PFAM:PF00753.33
CADBPJ010000194.1	cds	2037	2729	+	BBJOLO_01367		adenosylhomocysteine nucleosidase	SO:0001217, UniRef:UniRef50_C0EB69
CADBPJ010000194.1	cds	2755	2970	-	BBJOLO_01368		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A096CFE3
CADBPJ010000194.1	cds	3088	3549	+	BBJOLO_01369		DUF1273 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2V2DK40
CADBPJ010000195.1	cds	185	601	-	BBJOLO_01370		L-fucose mutarotase	SO:0001217, UniRef:UniRef50_I2NF05
CADBPJ010000195.1	cds	614	1186	-	BBJOLO_01371		Ribose-5-phosphate isomerase B	SO:0001217, UniRef:UniRef50_A0A174AEK5
CADBPJ010000195.1	cds	1191	1958	-	BBJOLO_01372		hypothetical protein	PFAM:PF13472.12
CADBPJ010000195.1	cds	1968	2690	-	BBJOLO_01373		hypothetical protein	PFAM:PF13472.12
CADBPJ010000195.1	cds	2677	3294	-	BBJOLO_01374		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000196.1	cds	247	420	+	BBJOLO_01375		hypothetical protein	
CADBPJ010000196.1	cds	1121	1720	-	BBJOLO_01376		hypothetical protein	PFAM:PF00075.30, PFAM:PF01693.22, PFAM:PF13456.12
CADBPJ010000196.1	cds	1840	2574	-	BBJOLO_01377		HTH deoR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2K2FDI4
CADBPJ010000197.1	cds	207	410	-	BBJOLO_01378		hypothetical protein	
CADBPJ010000198.1	cds	110	766	-	BBJOLO_01379		hypothetical protein	
CADBPJ010000198.1	cds	771	1232	-	BBJOLO_01380		hypothetical protein	PFAM:PF04542.20, PFAM:PF04545.22, PFAM:PF08281.18
CADBPJ010000198.1	cds	1369	3711	-	BBJOLO_01381		Ferrous iron transport protein B	SO:0001217, UniRef:UniRef50_A0A939Z9F6
CADBPJ010000198.1	cds	3922	4605	+	BBJOLO_01382	hssR	Heme response regulator HssR	SO:0001217, UniRef:UniRef50_A0A1M6DM53
CADBPJ010000198.1	cds	4592	6055	+	BBJOLO_01383		hypothetical protein	PFAM:PF00512.31, PFAM:PF00672.30, PFAM:PF02518.31
CADBPJ010000198.1	cds	6115	7779	-	BBJOLO_01384		2-isopropylmalate synthase	SO:0001217, UniRef:UniRef50_E3PVH7
CADBPJ010000198.1	cds	7967	8338	+	BBJOLO_01385		Enamine/imine deaminase	SO:0001217, UniRef:UniRef50_A0A1X9M8B7
CADBPJ010000198.1	cds	8402	8677	+	BBJOLO_01386		hypothetical protein	
CADBPJ010000199.1	cds	1116	3128	-	BBJOLO_01387		hypothetical protein	PFAM:PF02836.23, PFAM:PF02929.23, PFAM:PF16353.11
CADBPJ010000200.1	cds	511	2646	-	BBJOLO_01388		hypothetical protein	PFAM:PF00395.25
CADBPJ010000200.1	cds	2684	3670	-	BBJOLO_01389		hypothetical protein	PFAM:PF04389.22
CADBPJ010000200.1	cds	3639	4691	-	BBJOLO_01390		hypothetical protein	
CADBPJ010000200.1	cds	4667	5704	-	BBJOLO_01391	ysdC	Putative aminopeptidase ysdC	SO:0001217, UniRef:UniRef50_A0A1C5UQT2
CADBPJ010000200.1	cds	5701	6579	-	BBJOLO_01392		hypothetical protein	PFAM:PF02875.26, PFAM:PF08245.18
CADBPJ010000201.1	cds	39	1133	+	BBJOLO_01393	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	SO:0001217, UniRef:UniRef50_A0A7Y2ELJ4
CADBPJ010000201.1	cds	1133	1819	+	BBJOLO_01394		hypothetical protein	
CADBPJ010000201.1	cds	1923	3335	+	BBJOLO_01395		Transporter	SO:0001217, UniRef:UniRef50_A0A1C5M3J8
CADBPJ010000201.1	cds	3422	5506	-	BBJOLO_01396		Glutamate--ammonia ligase, catalytic domain protein	SO:0001217, UniRef:UniRef50_B1C525
CADBPJ010000201.1	cds	5877	6974	+	BBJOLO_01397		Class II glutamine amidotransferase	SO:0001217, UniRef:UniRef50_A7VQS9
CADBPJ010000201.1	cds	6971	8476	+	BBJOLO_01398		glutamate synthase (NADPH)	SO:0001217, UniRef:UniRef50_A0A7T1AJD6
CADBPJ010000201.1	cds	8482	8919	+	BBJOLO_01399		4Fe-4S ferredoxin-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A078KN36
CADBPJ010000201.1	cds	8919	10166	+	BBJOLO_01400		Nitric oxide reductase FlRd-NAD(+) reductase	SO:0001217, UniRef:UniRef50_A0A1C6FDL4
CADBPJ010000201.1	cds	10168	10890	+	BBJOLO_01401		Glutamate synthase alpha subunit C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A078KS45
CADBPJ010000201.1	cds	10919	12127	+	BBJOLO_01402		Glutamine synthetase	SO:0001217, UniRef:UniRef50_A3DBW4
CADBPJ010000201.1	cds	12160	12744	+	BBJOLO_01403		Stage 0 sporulation A-like protein	SO:0001217, UniRef:UniRef50_A0A8J6TQQ9
CADBPJ010000201.1	cds	12947	14281	+	BBJOLO_01404		Glutamate dehydrogenase	SO:0001217, UniRef:UniRef50_Q5QVZ2
CADBPJ010000201.1	cds	14398	16491	+	BBJOLO_01405		Glutamate--ammonia ligase, catalytic domain protein	SO:0001217, UniRef:UniRef50_B1C525
CADBPJ010000201.1	cds	16531	18261	+	BBJOLO_01406		Ammonium transporter AmtB-like domain-containing protein	SO:0001217, UniRef:UniRef50_B7ATM0
CADBPJ010000202.1	cds	256	1305	+	BBJOLO_01407		hypothetical protein	PFAM:PF01734.28
CADBPJ010000202.1	cds	1401	2594	+	BBJOLO_01408		hypothetical protein	
CADBPJ010000202.1	cds	2618	3304	+	BBJOLO_01409		Pyridoxal phosphate homeostasis protein	SO:0001217, UniRef:UniRef50_A0A239A6Y0
CADBPJ010000202.1	cds	3323	3871	+	BBJOLO_01410		hypothetical protein	
CADBPJ010000202.1	cds	3871	4623	+	BBJOLO_01411		hypothetical protein	PFAM:PF17774.7
CADBPJ010000202.1	cds	4645	5082	+	BBJOLO_01412		hypothetical protein	
CADBPJ010000202.1	cds	5150	8962	-	BBJOLO_01413		DNA-directed RNA polymerase subunit beta'	SO:0001217, UniRef:UniRef50_Q74L94
CADBPJ010000202.1	cds	8986	12780	-	BBJOLO_01414		DNA-directed RNA polymerase subunit beta	SO:0001217, UniRef:UniRef50_Q0AUH2
CADBPJ010000202.1	cds	13185	13448	+	BBJOLO_01415		hypothetical protein	
CADBPJ010000203.1	cds	313	2256	-	BBJOLO_01416		hypothetical protein	PFAM:PF00395.25, PFAM:PF02156.21
CADBPJ010000203.1	cds	2357	4057	-	BBJOLO_01417		Arginine--tRNA ligase	SO:0001217, UniRef:UniRef50_Q189Q7
CADBPJ010000203.1	cds	4094	5332	-	BBJOLO_01418		Serine hydroxymethyltransferase	SO:0001217, UniRef:UniRef50_Q9RYB2
CADBPJ010000203.1	cds	5492	6124	+	BBJOLO_01419		Endonuclease III	SO:0001217, UniRef:UniRef50_A0A9D1H2L1
CADBPJ010000203.1	cds	6207	7478	+	BBJOLO_01420		Enolase	SO:0001217, UniRef:UniRef50_P37869
CADBPJ010000204.1	cds	950	1978	-	BBJOLO_01421		Enoyl reductase (ER) domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3D1LDC6
CADBPJ010000204.1	cds	2096	2848	+	BBJOLO_01422		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000204.1	cds	2845	3615	-	BBJOLO_01423		Type I 3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_A0A9E1I087
CADBPJ010000204.1	cds	3612	4370	-	BBJOLO_01424		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1G0YV14
CADBPJ010000204.1	cds	4545	5297	+	BBJOLO_01425		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000204.1	cds	5297	5785	+	BBJOLO_01426	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_M1LRV4
CADBPJ010000204.1	cds	5885	6193	+	BBJOLO_01427		hypothetical protein	
CADBPJ010000204.1	cds	6255	7001	+	BBJOLO_01428		hypothetical protein	
CADBPJ010000205.1	cds	116	1468	-	BBJOLO_01429		hypothetical protein	
CADBPJ010000205.1	cds	1657	2733	-	BBJOLO_01430		hypothetical protein	PFAM:PF00149.33
CADBPJ010000205.1	cds	2769	4109	-	BBJOLO_01431		Glycerol-1-phosphate dehydrogenase [NAD(P)+]	SO:0001217, UniRef:UniRef50_L7VSY0
CADBPJ010000205.1	cds	4288	5022	+	BBJOLO_01432		hypothetical protein	PFAM:PF00455.28, PFAM:PF01047.28, PFAM:PF08220.18, PFAM:PF13412.12
CADBPJ010000205.1	cds	5111	5278	+	BBJOLO_01433		hypothetical protein	
CADBPJ010000205.1	cds	5295	5441	+	BBJOLO_01434		hypothetical protein	
CADBPJ010000206.1	cds	231	596	+	BBJOLO_01435		hypothetical protein	
CADBPJ010000206.1	cds	651	1739	+	BBJOLO_01436		Stage 0 sporulation A-like protein	SO:0001217, UniRef:UniRef50_R9JDL6
CADBPJ010000206.1	cds	1982	2278	-	BBJOLO_01437		hypothetical protein	
CADBPJ010000207.1	cds	120	494	+	BBJOLO_01438		hypothetical protein	
CADBPJ010000207.1	cds	783	1925	-	BBJOLO_01439		hypothetical protein	PFAM:PF00004.35
