# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
CACVWD010000089.1	cds	4036	5916	+	BMNMOC_01453	730.0	8.4e-258	0.954	0.829	0.578	UniRef:UniRef50_A0A7U9X3S8
CACVWD010000089.1	cds	5947	6459	+	BMNMOC_01454	-	-	-	-	-	-
CACVWD010000089.1	cds	6462	6650	+	BMNMOC_01455	90.9	2.3e-24	0.984	0.836	0.656	UniRef:UniRef50_O34687
CACVWD010000089.1	cds	6821	7144	+	BMNMOC_01456	-	-	-	-	-	-
CACVWD010000089.1	cds	7248	9260	+	BMNMOC_01457	-	-	-	-	-	-
CACVWD010000089.1	cds	9265	10389	+	BMNMOC_01458	-	-	-	-	-	-
CACVWD010000089.1	cds	10407	11078	+	BMNMOC_01459	235.0	1.9e-76	0.982	0.920	0.553	UniRef:UniRef50_A0A0K8J5X9
CACVWD010000089.1	cds	11151	12167	+	BMNMOC_01460	-	-	-	-	-	-
CACVWD010000089.1	cds	12216	12458	+	BMNMOC_01461	87.4	1.4e-22	0.900	0.878	0.569	UniRef:UniRef50_Q8R9W1
CACVWD010000089.1	cds	12652	13029	-	BMNMOC_01462	-	-	-	-	-	-
CACVWD010000090.1	cds	166	609	+	BMNMOC_01463	-	-	-	-	-	-
CACVWD010000090.1	cds	613	2070	+	BMNMOC_01464	-	-	-	-	-	-
CACVWD010000090.1	cds	2216	2983	-	BMNMOC_01465	-	-	-	-	-	-
CACVWD010000090.1	cds	2986	3222	-	BMNMOC_01466	-	-	-	-	-	-
CACVWD010000090.1	cds	3194	3826	-	BMNMOC_01467	-	-	-	-	-	-
CACVWD010000090.1	cds	3823	4890	-	BMNMOC_01468	384.0	3.6e-131	0.955	0.926	0.599	UniRef:UniRef50_G7M7P5
CACVWD010000090.1	cds	4875	5786	-	BMNMOC_01469	-	-	-	-	-	-
CACVWD010000090.1	cds	5825	6664	-	BMNMOC_01470	-	-	-	-	-	-
CACVWD010000090.1	cds	6616	6750	-	BMNMOC_01471	-	-	-	-	-	-
CACVWD010000090.1	cds	6720	8195	-	BMNMOC_01472	-	-	-	-	-	-
CACVWD010000090.1	cds	8165	8563	-	BMNMOC_01473	-	-	-	-	-	-
CACVWD010000091.1	cds	148	885	+	BMNMOC_01474	-	-	-	-	-	-
CACVWD010000091.1	cds	909	1346	-	BMNMOC_01475	-	-	-	-	-	-
CACVWD010000091.1	cds	1499	1945	+	BMNMOC_01476	-	-	-	-	-	-
CACVWD010000091.1	cds	1929	3104	+	BMNMOC_01477	445.0	9.1e-154	0.980	0.914	0.590	UniRef:UniRef50_A0A7Y0ELH0
CACVWD010000091.1	cds	3104	3505	+	BMNMOC_01478	148.0	7.0e-45	0.940	0.850	0.592	UniRef:UniRef50_A0A0G4B265
CACVWD010000091.1	cds	3555	3704	+	BMNMOC_01479	-	-	-	-	-	-
CACVWD010000091.1	cds	3833	4222	+	BMNMOC_01480	-	-	-	-	-	-
CACVWD010000091.1	cds	4275	6338	+	BMNMOC_01481	-	-	-	-	-	-
CACVWD010000092.1	cds	428	676	-	BMNMOC_01482	-	-	-	-	-	-
CACVWD010000092.1	cds	882	1313	+	BMNMOC_01483	171.0	1.0e-53	0.993	0.850	0.542	UniRef:UniRef50_Q0WB88
CACVWD010000092.1	cds	1332	1724	+	BMNMOC_01484	154.0	2.7e-47	0.992	0.849	0.620	UniRef:UniRef50_Q9CDG7
CACVWD010000092.1	cds	1967	3103	+	BMNMOC_01485	-	-	-	-	-	-
CACVWD010000092.1	cds	3232	4605	+	BMNMOC_01486	493.0	4.3e-171	0.982	0.961	0.557	UniRef:UniRef50_A0A9D1N2M1
CACVWD010000092.1	cds	4602	6431	+	BMNMOC_01487	-	-	-	-	-	-
CACVWD010000093.1	cds	187	2781	-	BMNMOC_01488	835.0	2.0e-292	0.943	0.898	0.517	UniRef:UniRef50_A0A1Y4NFM7
CACVWD010000093.1	cds	2774	3109	-	BMNMOC_01489	-	-	-	-	-	-
CACVWD010000093.1	cds	3102	4580	-	BMNMOC_01490	524.0	2.3e-182	0.953	0.983	0.574	UniRef:UniRef50_A0A7C6GQR6
CACVWD010000093.1	cds	4658	4849	+	BMNMOC_01491	64.7	4.2e-14	0.984	1.0	0.516	UniRef:UniRef50_C4IDW3
CACVWD010000093.1	cds	4870	5082	+	BMNMOC_01492	63.5	1.5e-13	0.800	0.933	0.571	UniRef:UniRef50_P21887
CACVWD010000093.1	cds	5117	6214	-	BMNMOC_01493	-	-	-	-	-	-
CACVWD010000093.1	cds	6288	7010	-	BMNMOC_01494	-	-	-	-	-	-
CACVWD010000093.1	cds	7043	8698	-	BMNMOC_01495	575.0	2.1e-200	0.996	0.972	0.548	UniRef:UniRef50_A0A645B7C7
CACVWD010000093.1	cds	8722	9078	-	BMNMOC_01496	119.0	4.2e-34	0.958	0.950	0.566	UniRef:UniRef50_R5AEU4
CACVWD010000093.1	cds	9114	9854	-	BMNMOC_01497	259.0	1.6e-85	0.911	0.872	0.603	UniRef:UniRef50_C4Z5P5
CACVWD010000093.1	cds	9881	10363	-	BMNMOC_01498	-	-	-	-	-	-
CACVWD010000094.1	cds	50	2701	+	BMNMOC_01499	-	-	-	-	-	-
CACVWD010000094.1	cds	2959	3480	+	BMNMOC_01500	182.0	4.8e-57	1.023	0.947	0.542	UniRef:UniRef50_A0A929SD61
CACVWD010000094.1	cds	3568	4197	+	BMNMOC_01501	-	-	-	-	-	-
CACVWD010000094.1	cds	4232	4909	+	BMNMOC_01502	250.0	2.2e-82	0.960	0.878	0.574	UniRef:UniRef50_E0RZ06
CACVWD010000094.1	cds	4990	5928	+	BMNMOC_01503	-	-	-	-	-	-
CACVWD010000095.1	cds	27	638	+	BMNMOC_01504	174.0	1.1e-52	1.054	0.853	0.509	UniRef:UniRef50_R6AW23
CACVWD010000095.1	cds	635	1900	+	BMNMOC_01505	-	-	-	-	-	-
CACVWD010000095.1	cds	1913	2248	+	BMNMOC_01506	147.0	1.9e-45	1.018	0.934	0.611	UniRef:UniRef50_O66536
CACVWD010000095.1	cds	2318	3682	+	BMNMOC_01507	540.0	2.5e-188	0.987	0.837	0.592	UniRef:UniRef50_A0A7C4F7U1
CACVWD010000095.1	cds	3773	4420	-	BMNMOC_01508	230.0	1.4e-74	1.005	0.861	0.556	UniRef:UniRef50_A0A2W4NE53
CACVWD010000095.1	cds	4413	5288	-	BMNMOC_01509	-	-	-	-	-	-
CACVWD010000095.1	cds	5285	5596	-	BMNMOC_01510	-	-	-	-	-	-
CACVWD010000095.1	cds	5733	6236	+	BMNMOC_01511	-	-	-	-	-	-
CACVWD010000096.1	cds	566	1558	-	BMNMOC_01512	-	-	-	-	-	-
CACVWD010000096.1	cds	1651	2046	-	BMNMOC_01513	-	-	-	-	-	-
CACVWD010000096.1	cds	2146	3150	-	BMNMOC_01514	466.0	5.5e-164	1.006	0.939	0.667	UniRef:UniRef50_A0A011V5X2
CACVWD010000096.1	cds	3342	3869	-	BMNMOC_01515	-	-	-	-	-	-
CACVWD010000096.1	cds	5065	5532	-	BMNMOC_01517	186.0	8.4e-59	0.987	0.801	0.582	UniRef:UniRef50_A5HYC7
CACVWD010000096.1	cds	5604	5864	-	BMNMOC_01518	68.2	8.4e-15	0.884	0.864	0.566	UniRef:UniRef50_A0A316P7G6
CACVWD010000097.1	cds	41	1411	+	BMNMOC_01519	-	-	-	-	-	-
CACVWD010000097.1	cds	1408	2730	+	BMNMOC_01520	478.0	4.0e-165	0.984	0.904	0.538	UniRef:UniRef50_A0A7U9N8E7
CACVWD010000097.1	cds	2805	3449	-	BMNMOC_01521	219.0	1.7e-70	0.981	0.959	0.505	UniRef:UniRef50_A0A317FWV8
CACVWD010000097.1	cds	3465	4829	-	BMNMOC_01522	448.0	4.5e-153	0.998	0.944	0.501	UniRef:UniRef50_A0A1H3F861
CACVWD010000097.1	cds	4950	5795	-	BMNMOC_01523	-	-	-	-	-	-
CACVWD010000097.1	cds	5923	7728	+	BMNMOC_01524	679.0	2.8e-239	0.985	0.943	0.615	UniRef:UniRef50_R6BBR1
CACVWD010000097.1	cds	7728	9593	+	BMNMOC_01525	516.0	2.0e-174	0.900	0.822	0.521	UniRef:UniRef50_R7G1P0
CACVWD010000097.1	cds	9692	10057	-	BMNMOC_01526	-	-	-	-	-	-
CACVWD010000097.1	cds	10054	10749	-	BMNMOC_01527	-	-	-	-	-	-
CACVWD010000097.1	cds	10730	11593	-	BMNMOC_01528	315.0	6.9e-106	0.965	0.914	0.556	UniRef:UniRef50_A0A3N4CZR5
CACVWD010000097.1	cds	11730	12314	+	BMNMOC_01529	-	-	-	-	-	-
CACVWD010000097.1	cds	12311	12457	+	BMNMOC_01530	-	-	-	-	-	-
CACVWD010000097.1	cds	12507	13322	+	BMNMOC_01531	-	-	-	-	-	-
CACVWD010000098.1	cds	162	830	+	BMNMOC_01532	292.0	2.8e-99	0.986	0.969	0.626	UniRef:UniRef50_A0AAU9CHR9
CACVWD010000098.1	cds	879	2258	-	BMNMOC_01533	-	-	-	-	-	-
CACVWD010000098.1	cds	2259	2735	-	BMNMOC_01534	-	-	-	-	-	-
CACVWD010000098.1	cds	2895	5639	-	BMNMOC_01535	971.0	0.0	1.090	1.003	0.542	UniRef:UniRef50_A9KS12
CACVWD010000098.1	cds	5747	6043	-	BMNMOC_01536	-	-	-	-	-	-
CACVWD010000098.1	cds	6403	7143	-	BMNMOC_01537	-	-	-	-	-	-
CACVWD010000099.1	cds	11	1528	+	BMNMOC_01538	-	-	-	-	-	-
CACVWD010000099.1	cds	1539	1943	+	BMNMOC_01539	-	-	-	-	-	-
CACVWD010000099.1	cds	1982	2800	+	BMNMOC_01540	278.0	3.0e-91	1.066	0.887	0.531	UniRef:UniRef50_A0A254RN79
CACVWD010000099.1	cds	2921	7951	+	BMNMOC_01541	-	-	-	-	-	-
CACVWD010000100.1	cds	679	903	+	BMNMOC_01542	-	-	-	-	-	-
CACVWD010000100.1	cds	934	1197	+	BMNMOC_01543	-	-	-	-	-	-
CACVWD010000100.1	tRNA	2019	2095	+	BMNMOC_01544	74.3	-	-	-	-	-
CACVWD010000100.1	cds	2133	2636	-	BMNMOC_01545	-	-	-	-	-	-
CACVWD010000100.1	cds	2639	3469	-	BMNMOC_01546	367.0	3.4e-127	1.022	1.0	0.603	UniRef:UniRef50_F7V4D5
CACVWD010000100.1	cds	3542	3976	-	BMNMOC_01547	-	-	-	-	-	-
CACVWD010000100.1	cds	4003	4596	-	BMNMOC_01548	-	-	-	-	-	-
CACVWD010000100.1	cds	4773	5633	+	BMNMOC_01549	309.0	1.1e-103	0.990	0.950	0.548	UniRef:UniRef50_A0A9D1JJS8
CACVWD010000100.1	cds	5807	6049	-	BMNMOC_01550	-	-	-	-	-	-
CACVWD010000101.1	cds	47	433	+	BMNMOC_01551	-	-	-	-	-	-
CACVWD010000101.1	cds	479	1453	-	BMNMOC_01552	-	-	-	-	-	-
CACVWD010000101.1	cds	1450	3291	-	BMNMOC_01553	852.0	3.2e-307	0.989	0.960	0.724	UniRef:UniRef50_A0A940AQE7
CACVWD010000101.1	cds	3304	4029	-	BMNMOC_01554	262.0	8.0e-86	1.191	0.938	0.512	UniRef:UniRef50_R9JDK7
CACVWD010000101.1	cds	4124	4747	-	BMNMOC_01555	259.0	3.7e-86	0.990	0.869	0.610	UniRef:UniRef50_N2A0D6
CACVWD010000101.1	cds	4744	6018	-	BMNMOC_01556	-	-	-	-	-	-
CACVWD010000101.1	cds	6008	6676	-	BMNMOC_01557	-	-	-	-	-	-
CACVWD010000102.1	cds	27	1496	+	BMNMOC_01558	-	-	-	-	-	-
CACVWD010000102.1	cds	1567	1815	-	BMNMOC_01559	-	-	-	-	-	-
CACVWD010000102.1	cds	1815	2909	-	BMNMOC_01560	337.0	3.3e-112	1.011	0.944	0.505	UniRef:UniRef50_A0A316PXS7
CACVWD010000102.1	cds	3075	3911	-	BMNMOC_01561	320.0	3.5e-108	1.0	0.891	0.576	UniRef:UniRef50_A0A928JT37
CACVWD010000102.1	cds	4019	4948	-	BMNMOC_01562	-	-	-	-	-	-
CACVWD010000102.1	cds	4950	5741	-	BMNMOC_01563	-	-	-	-	-	-
CACVWD010000102.1	cds	5812	6492	-	BMNMOC_01564	-	-	-	-	-	-
CACVWD010000103.1	cds	49	420	+	BMNMOC_01565	126.0	5.4e-37	0.837	0.920	0.709	UniRef:UniRef50_A0A379VL33
CACVWD010000103.1	cds	433	1872	+	BMNMOC_01566	553.0	5.6e-194	0.927	0.935	0.601	UniRef:UniRef50_A0A0C7NZ64
CACVWD010000103.1	cds	1873	2493	+	BMNMOC_01567	-	-	-	-	-	-
CACVWD010000103.1	cds	2538	3044	+	BMNMOC_01568	-	-	-	-	-	-
CACVWD010000103.1	cds	3063	4139	+	BMNMOC_01569	384.0	3.2e-130	0.969	0.832	0.576	UniRef:UniRef50_A0A9D1EKE6
CACVWD010000103.1	cds	4158	4415	+	BMNMOC_01570	-	-	-	-	-	-
CACVWD010000103.1	cds	4399	4707	+	BMNMOC_01571	-	-	-	-	-	-
CACVWD010000103.1	cds	4922	5704	-	BMNMOC_01572	-	-	-	-	-	-
CACVWD010000104.1	cds	106	237	+	BMNMOC_01573	-	-	-	-	-	-
CACVWD010000104.1	cds	234	1319	+	BMNMOC_01574	456.0	2.2e-160	0.820	1.0	0.743	UniRef:UniRef50_A0A7Y2HTT4
CACVWD010000104.1	cds	1316	2050	+	BMNMOC_01575	-	-	-	-	-	-
CACVWD010000104.1	cds	2028	2813	+	BMNMOC_01576	-	-	-	-	-	-
CACVWD010000104.1	cds	2806	3528	+	BMNMOC_01577	-	-	-	-	-	-
CACVWD010000104.1	ncRNA	3542	3874	+	BMNMOC_01578	270.2	1.8e-35	-	-	-	RFAM:RF00010
CACVWD010000104.1	cds	3913	5688	-	BMNMOC_01579	-	-	-	-	-	-
CACVWD010000105.1	cds	317	994	-	BMNMOC_01580	-	-	-	-	-	-
CACVWD010000105.1	cds	1184	2281	-	BMNMOC_01581	473.0	3.9e-165	0.995	0.848	0.664	UniRef:UniRef50_A0A947R7E7
CACVWD010000105.1	cds	2242	2433	-	BMNMOC_01582	-	-	-	-	-	-
CACVWD010000105.1	cds	2494	3276	-	BMNMOC_01583	-	-	-	-	-	-
CACVWD010000105.1	cds	3266	4474	-	BMNMOC_01584	-	-	-	-	-	-
CACVWD010000105.1	tRNA	4738	4831	-	BMNMOC_01585	81.2	-	-	-	-	-
CACVWD010000105.1	cds	4875	5330	-	BMNMOC_01586	175.0	5.2e-55	1.007	0.938	0.539	UniRef:UniRef50_A0A1V5Y1Y2
CACVWD010000105.1	cds	5323	6093	-	BMNMOC_01587	275.0	2.4e-91	1.012	0.985	0.533	UniRef:UniRef50_A0A939YWM9
CACVWD010000105.1	cds	6090	6899	-	BMNMOC_01588	266.0	1.7e-87	0.978	0.923	0.536	UniRef:UniRef50_A0A151AMI6
CACVWD010000105.1	cds	6892	7743	-	BMNMOC_01589	267.0	4.4e-87	0.961	0.880	0.500	UniRef:UniRef50_N1ZLH8
CACVWD010000105.1	cds	7731	7922	-	BMNMOC_01590	-	-	-	-	-	-
CACVWD010000106.1	cds	101	394	-	BMNMOC_01591	119.0	7.1e-35	0.918	0.908	0.618	UniRef:UniRef50_A0A0X3TJZ8
CACVWD010000106.1	cds	403	1791	-	BMNMOC_01592	-	-	-	-	-	-
CACVWD010000106.1	cds	1909	5649	+	BMNMOC_01593	-	-	-	-	-	-
CACVWD010000106.1	cds	5598	5783	+	BMNMOC_01594	-	-	-	-	-	-
CACVWD010000106.1	cds	5978	7021	+	BMNMOC_01595	-	-	-	-	-	-
CACVWD010000106.1	cds	7018	8958	+	BMNMOC_01596	-	-	-	-	-	-
CACVWD010000106.1	cds	8983	9423	+	BMNMOC_01597	135.0	1.2e-39	1.0	0.980	0.500	UniRef:UniRef50_B9MQN7
CACVWD010000106.1	cds	9424	10659	+	BMNMOC_01598	-	-	-	-	-	-
CACVWD010000107.1	cds	62	883	+	BMNMOC_01599	-	-	-	-	-	-
CACVWD010000107.1	cds	1177	2418	+	BMNMOC_01600	-	-	-	-	-	-
CACVWD010000107.1	cds	2512	3732	-	BMNMOC_01601	521.0	4.5e-183	1.0	0.919	0.618	UniRef:UniRef50_A0A174IW23
CACVWD010000107.1	cds	3745	4146	-	BMNMOC_01602	165.0	1.8e-51	0.970	0.832	0.566	UniRef:UniRef50_C1DVX8
CACVWD010000107.1	cds	4172	4558	-	BMNMOC_01603	-	-	-	-	-	-
CACVWD010000107.1	cds	4776	5027	+	BMNMOC_01604	-	-	-	-	-	-
CACVWD010000107.1	cds	5024	6667	+	BMNMOC_01605	-	-	-	-	-	-
CACVWD010000107.1	cds	6672	7544	+	BMNMOC_01606	367.0	1.9e-126	0.997	0.976	0.609	UniRef:UniRef50_A0A353KQL8
CACVWD010000107.1	cds	7554	8678	+	BMNMOC_01607	485.0	2.1e-170	0.992	0.974	0.642	UniRef:UniRef50_A0A2V2F2D4
CACVWD010000108.1	cds	172	1719	+	BMNMOC_01608	-	-	-	-	-	-
CACVWD010000108.1	cds	2065	2238	+	BMNMOC_01609	-	-	-	-	-	-
CACVWD010000108.1	cds	2260	2886	+	BMNMOC_01610	-	-	-	-	-	-
CACVWD010000108.1	cds	2896	4224	-	BMNMOC_01611	533.0	1.9e-186	1.0	0.882	0.577	UniRef:UniRef50_A0A162T3M9
CACVWD010000108.1	cds	4864	5166	-	BMNMOC_01612	-	-	-	-	-	-
CACVWD010000109.1	cds	122	1324	-	BMNMOC_01613	-	-	-	-	-	-
CACVWD010000109.1	cds	1430	2428	+	BMNMOC_01614	416.0	8.2e-144	1.0	0.856	0.660	UniRef:UniRef50_A0A971K0U3
CACVWD010000109.1	cds	2444	3646	+	BMNMOC_01615	449.0	1.3e-154	0.990	0.870	0.583	UniRef:UniRef50_Q59331
CACVWD010000109.1	cds	4243	5370	-	BMNMOC_01616	-	-	-	-	-	-
CACVWD010000110.1	cds	286	528	+	BMNMOC_01617	-	-	-	-	-	-
CACVWD010000110.1	cds	828	2378	+	BMNMOC_01618	528.0	2.7e-182	0.990	0.916	0.613	UniRef:UniRef50_O31774
CACVWD010000110.1	cds	2441	2851	+	BMNMOC_01619	-	-	-	-	-	-
CACVWD010000110.1	cds	2848	3777	+	BMNMOC_01620	-	-	-	-	-	-
CACVWD010000110.1	cds	4180	4941	-	BMNMOC_01621	-	-	-	-	-	-
CACVWD010000110.1	cds	4966	5325	-	BMNMOC_01622	121.0	1.4e-34	0.941	0.806	0.536	UniRef:UniRef50_R6NIE6
CACVWD010000111.1	cds	145	1629	+	BMNMOC_01623	-	-	-	-	-	-
CACVWD010000111.1	cds	1626	2987	+	BMNMOC_01624	-	-	-	-	-	-
CACVWD010000111.1	cds	3156	3338	-	BMNMOC_01625	-	-	-	-	-	-
CACVWD010000111.1	cds	3431	4966	-	BMNMOC_01626	-	-	-	-	-	-
CACVWD010000111.1	cds	5488	5991	+	BMNMOC_01627	-	-	-	-	-	-
CACVWD010000111.1	cds	6061	6882	+	BMNMOC_01628	367.0	4.7e-126	1.0	0.801	0.630	UniRef:UniRef50_G8LU83
CACVWD010000111.1	cds	7003	8529	-	BMNMOC_01629	462.0	1.8e-157	1.014	0.998	0.542	UniRef:UniRef50_A0A9D2CDC7
CACVWD010000112.1	cds	291	767	+	BMNMOC_01630	-	-	-	-	-	-
CACVWD010000112.1	cds	919	1386	+	BMNMOC_01631	170.0	4.7e-53	0.942	0.874	0.589	UniRef:UniRef50_A0A0J6D077
CACVWD010000112.1	cds	1387	2307	+	BMNMOC_01632	288.0	8.6e-95	1.033	1.0	0.528	UniRef:UniRef50_A0A316PN89
CACVWD010000112.1	cds	2301	3545	+	BMNMOC_01633	-	-	-	-	-	-
CACVWD010000112.1	cds	3549	4592	+	BMNMOC_01634	340.0	4.2e-114	1.017	0.951	0.510	UniRef:UniRef50_A0A940BV61
CACVWD010000112.1	cds	4744	5028	-	BMNMOC_01635	-	-	-	-	-	-
CACVWD010000113.1	cds	12	575	+	BMNMOC_01636	-	-	-	-	-	-
CACVWD010000113.1	cds	676	1365	+	BMNMOC_01637	280.0	8.7e-94	1.0	0.877	0.598	UniRef:UniRef50_A0A351AVE7
CACVWD010000113.1	cds	1369	3198	+	BMNMOC_01638	-	-	-	-	-	-
CACVWD010000113.1	cds	3262	4155	+	BMNMOC_01639	-	-	-	-	-	-
CACVWD010000113.1	cds	4157	4627	+	BMNMOC_01640	175.0	4.5e-55	0.994	0.951	0.561	UniRef:UniRef50_A0A9D1MIX8
CACVWD010000113.1	cds	4751	5749	+	BMNMOC_01641	308.0	2.4e-101	1.039	0.906	0.510	UniRef:UniRef50_R9JGW6
CACVWD010000113.1	cds	5816	6430	+	BMNMOC_01642	-	-	-	-	-	-
CACVWD010000113.1	cds	6413	7648	-	BMNMOC_01643	409.0	1.0e-138	0.968	0.881	0.510	UniRef:UniRef50_A0A1V4SH18
CACVWD010000114.1	cds	152	424	+	BMNMOC_01644	-	-	-	-	-	-
CACVWD010000114.1	cds	405	1058	-	BMNMOC_01645	-	-	-	-	-	-
CACVWD010000114.1	cds	1045	3243	-	BMNMOC_01646	-	-	-	-	-	-
CACVWD010000114.1	cds	3287	5038	-	BMNMOC_01647	-	-	-	-	-	-
CACVWD010000115.1	cds	25	267	+	BMNMOC_01648	-	-	-	-	-	-
CACVWD010000115.1	cds	311	1654	-	BMNMOC_01649	-	-	-	-	-	-
CACVWD010000115.1	cds	1832	2929	+	BMNMOC_01650	-	-	-	-	-	-
CACVWD010000115.1	cds	2926	3393	+	BMNMOC_01651	-	-	-	-	-	-
CACVWD010000115.1	cds	3529	4713	-	BMNMOC_01652	-	-	-	-	-	-
CACVWD010000116.1	cds	3	3242	+	BMNMOC_01653	-	-	-	-	-	-
CACVWD010000116.1	cds	3239	3955	+	BMNMOC_01654	242.0	7.1e-79	0.958	0.938	0.531	UniRef:UniRef50_A0A316P4G9
CACVWD010000116.1	cds	3998	4576	+	BMNMOC_01655	-	-	-	-	-	-
CACVWD010000116.1	cds	4628	4849	+	BMNMOC_01656	-	-	-	-	-	-
CACVWD010000117.1	cds	189	1892	-	BMNMOC_01657	668.0	1.0e-235	0.984	0.887	0.615	UniRef:UniRef50_A0A1V5TYA4
CACVWD010000117.1	cds	1954	2346	-	BMNMOC_01658	-	-	-	-	-	-
CACVWD010000117.1	cds	2359	3066	-	BMNMOC_01659	-	-	-	-	-	-
CACVWD010000117.1	cds	3234	3554	+	BMNMOC_01660	-	-	-	-	-	-
CACVWD010000117.1	cds	3569	3904	+	BMNMOC_01661	-	-	-	-	-	-
CACVWD010000117.1	cds	3971	4204	-	BMNMOC_01662	-	-	-	-	-	-
CACVWD010000117.1	cds	4252	4563	-	BMNMOC_01663	-	-	-	-	-	-
CACVWD010000118.1	cds	121	516	+	BMNMOC_01664	149.0	1.6e-45	0.863	0.837	0.602	UniRef:UniRef50_A0A4U9WMY4
CACVWD010000118.1	cds	1855	3531	+	BMNMOC_01665	-	-	-	-	-	-
CACVWD010000118.1	cds	3680	4285	+	BMNMOC_01666	198.0	8.8e-63	1.0	0.953	0.527	UniRef:UniRef50_A0A923MHE7
CACVWD010000118.1	cds	4462	5367	+	BMNMOC_01667	-	-	-	-	-	-
CACVWD010000118.1	cds	5390	6124	+	BMNMOC_01668	-	-	-	-	-	-
CACVWD010000119.1	cds	30	1310	+	BMNMOC_01669	-	-	-	-	-	-
CACVWD010000119.1	cds	1319	1765	+	BMNMOC_01670	169.0	1.4e-52	0.986	0.885	0.603	UniRef:UniRef50_Q5FKI6
CACVWD010000119.1	cds	1767	2411	+	BMNMOC_01671	-	-	-	-	-	-
CACVWD010000119.1	cds	2399	3841	+	BMNMOC_01672	455.0	8.8e-155	1.023	0.921	0.511	UniRef:UniRef50_R5AGM1
CACVWD010000119.1	ncRNA-region	3879	4088	+	-	108.9	4.9e-15	-	-	-	RFAM:RF00230
CACVWD010000120.1	cds	1850	2095	+	BMNMOC_01673	-	-	-	-	-	-
CACVWD010000120.1	cds	2212	3825	+	BMNMOC_01674	-	-	-	-	-	-
CACVWD010000120.1	cds	3873	4397	+	BMNMOC_01675	169.0	1.0e-51	0.983	0.859	0.515	UniRef:UniRef50_A0A136Q2D6
CACVWD010000120.1	cds	4372	4887	+	BMNMOC_01676	-	-	-	-	-	-
CACVWD010000120.1	cds	4951	6495	+	BMNMOC_01677	-	-	-	-	-	-
CACVWD010000120.1	cds	6508	7878	+	BMNMOC_01678	-	-	-	-	-	-
CACVWD010000120.1	cds	7875	8249	-	BMNMOC_01679	-	-	-	-	-	-
CACVWD010000121.1	cds	519	1730	-	BMNMOC_01680	-	-	-	-	-	-
CACVWD010000121.1	cds	1837	3150	-	BMNMOC_01681	-	-	-	-	-	-
CACVWD010000121.1	cds	3154	3987	-	BMNMOC_01682	322.0	2.5e-109	0.993	0.996	0.611	UniRef:UniRef50_A0A1I4DEX5
CACVWD010000121.1	cds	4001	4579	-	BMNMOC_01683	208.0	8.9e-67	1.057	0.981	0.576	UniRef:UniRef50_A0A3A9H5R9
CACVWD010000122.1	cds	38	1129	+	BMNMOC_01684	-	-	-	-	-	-
CACVWD010000122.1	cds	1171	1761	-	BMNMOC_01685	221.0	9.2e-72	1.031	0.990	0.559	UniRef:UniRef50_A0A1H9F4X6
CACVWD010000122.1	cds	1794	2672	-	BMNMOC_01686	291.0	4.7e-96	0.973	0.866	0.500	UniRef:UniRef50_G9WSC3
CACVWD010000122.1	cds	2683	3003	-	BMNMOC_01687	125.0	1.2e-36	0.953	0.886	0.545	UniRef:UniRef50_A0A7W1IRJ3
CACVWD010000122.1	cds	3034	4554	-	BMNMOC_01688	599.0	8.2e-210	0.982	0.811	0.571	UniRef:UniRef50_A5N1Y8
CACVWD010000123.1	cds	39	1958	+	BMNMOC_01689	-	-	-	-	-	-
CACVWD010000123.1	cds	2062	3084	+	BMNMOC_01690	-	-	-	-	-	-
CACVWD010000123.1	cds	3138	3902	-	BMNMOC_01691	399.0	2.4e-140	0.996	0.966	0.739	UniRef:UniRef50_A0A2N0UYR2
CACVWD010000123.1	cds	3983	4537	-	BMNMOC_01692	-	-	-	-	-	-
CACVWD010000124.1	cds	656	1243	+	BMNMOC_01693	-	-	-	-	-	-
CACVWD010000124.1	cds	1213	1725	+	BMNMOC_01694	146.0	5.3e-43	0.906	0.824	0.506	UniRef:UniRef50_A0A1V5TY50
CACVWD010000124.1	cds	1815	3362	+	BMNMOC_01695	535.0	8.0e-186	0.849	0.832	0.620	UniRef:UniRef50_A0A1H8QUF0
CACVWD010000124.1	cds	3386	3988	+	BMNMOC_01696	-	-	-	-	-	-
CACVWD010000124.1	ncRNA-region	4136	4220	+	-	46.7	2.1e-07	-	-	-	RFAM:RF00162
CACVWD010000125.1	cds	154	924	-	BMNMOC_01697	-	-	-	-	-	-
CACVWD010000125.1	cds	1222	1794	+	BMNMOC_01698	199.0	3.0e-63	1.0	0.852	0.505	UniRef:UniRef50_R2RLC5
CACVWD010000125.1	cds	2058	2864	-	BMNMOC_01699	-	-	-	-	-	-
CACVWD010000125.1	cds	2861	3544	-	BMNMOC_01700	-	-	-	-	-	-
CACVWD010000125.1	cds	3547	4299	-	BMNMOC_01701	244.0	3.2e-79	0.940	0.907	0.557	UniRef:UniRef50_A0A1H7K9Q5
CACVWD010000125.1	cds	4302	4454	-	BMNMOC_01702	-	-	-	-	-	-
CACVWD010000126.1	cds	708	3338	-	BMNMOC_01703	1224.0	0.0	0.995	0.850	0.693	UniRef:UniRef50_A0A1T4PJD6
