# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
CACVWD010000059.1	cds	15244	15441	+	BMNMOC_01160		Large ribosomal subunit protein bL31	SO:0001217, UniRef:UniRef50_B1I6L4
CACVWD010000059.1	cds	15597	16259	-	BMNMOC_01161		hypothetical protein	
CACVWD010000060.1	cds	417	1427	+	BMNMOC_01162		hypothetical protein	
CACVWD010000060.1	cds	1736	1909	+	BMNMOC_01163		hypothetical protein	
CACVWD010000060.1	cds	1906	2742	+	BMNMOC_01164		(R)-stereoselective amidase	SO:0001217, UniRef:UniRef50_A0A174T2K6
CACVWD010000060.1	cds	2824	3381	-	BMNMOC_01165		hypothetical protein	
CACVWD010000060.1	cds	3540	4979	+	BMNMOC_01166		hypothetical protein	
CACVWD010000060.1	cds	4990	6435	+	BMNMOC_01167		hypothetical protein	
CACVWD010000060.1	cds	6432	7994	+	BMNMOC_01168		hypothetical protein	PFAM:PF00415.24, PFAM:PF13540.12, PFAM:PF14559.12
CACVWD010000060.1	cds	8051	9196	-	BMNMOC_01169		Citrate transporter-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q6RGQ7
CACVWD010000060.1	cds	9279	10745	+	BMNMOC_01170		hypothetical protein	
CACVWD010000060.1	cds	10603	11457	-	BMNMOC_01171		hypothetical protein	
CACVWD010000060.1	cds	11454	11909	-	BMNMOC_01172	nrdR	Transcriptional repressor NrdR	SO:0001217, UniRef:UniRef50_P33661
CACVWD010000060.1	cds	12038	12298	-	BMNMOC_01173		hypothetical protein	PFAM:PF05239.21
CACVWD010000060.1	cds	12459	13103	-	BMNMOC_01174		hypothetical protein	
CACVWD010000060.1	cds	13243	14043	-	BMNMOC_01175		hypothetical protein	
CACVWD010000060.1	cds	14241	15065	-	BMNMOC_01176		hypothetical protein	
CACVWD010000060.1	cds	15121	15294	+	BMNMOC_01177		hypothetical protein	
CACVWD010000061.1	cds	252	479	+	BMNMOC_01178		hypothetical protein	
CACVWD010000061.1	cds	821	4177	+	BMNMOC_01179		hypothetical protein	
CACVWD010000061.1	cds	4651	5754	+	BMNMOC_01180		hypothetical protein	PFAM:PF13521.12
CACVWD010000061.1	cds	5799	6356	-	BMNMOC_01181		hypothetical protein	
CACVWD010000061.1	cds	6422	7702	-	BMNMOC_01182		Aminotransferase class I/classII domain-containing protein	SO:0001217, UniRef:UniRef50_H1PMV8
CACVWD010000061.1	cds	7845	8294	-	BMNMOC_01183		C_GCAxxG_C_C family protein	SO:0001217, UniRef:UniRef50_A0A3D1HYK9
CACVWD010000061.1	cds	8291	9118	-	BMNMOC_01184		Iron-sulfur cluster carrier protein	SO:0001217, UniRef:UniRef50_A0A972DHF1
CACVWD010000061.1	cds	9224	9814	-	BMNMOC_01185		protein acetyllysine N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A2X3C3G4
CACVWD010000061.1	cds	9943	11055	+	BMNMOC_01186		hypothetical protein	
CACVWD010000061.1	cds	11105	12349	-	BMNMOC_01187	ftsZ	Cell division protein FtsZ	SO:0001217, UniRef:UniRef50_A0A136Q0E2
CACVWD010000061.1	cds	12387	13583	-	BMNMOC_01188		hypothetical protein	PFAM:PF02491.25, PFAM:PF14450.12
CACVWD010000061.1	cds	13778	14401	+	BMNMOC_01189		hypothetical protein	
CACVWD010000061.1	cds	14389	15147	-	BMNMOC_01190		hypothetical protein	
CACVWD010000062.1	cds	983	1216	-	BMNMOC_01191		hypothetical protein	
CACVWD010000062.1	cds	1226	2719	-	BMNMOC_01192		Tyrocidine synthase 1	SO:0001217, UniRef:UniRef50_L7VPG1
CACVWD010000062.1	cds	2721	4766	-	BMNMOC_01193		hypothetical protein	PFAM:PF01841.26, PFAM:PF16403.11, PFAM:PF18981.6
CACVWD010000062.1	cds	4763	5608	-	BMNMOC_01194		hypothetical protein	PFAM:PF01063.24
CACVWD010000062.1	cds	5769	6446	-	BMNMOC_01195		hypothetical protein	
CACVWD010000062.1	cds	6447	8306	-	BMNMOC_01196	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	SO:0001217, UniRef:UniRef50_Q24M99
CACVWD010000062.1	cds	8395	9087	-	BMNMOC_01197		hypothetical protein	
CACVWD010000063.1	cds	52	852	+	BMNMOC_01198		hypothetical protein	
CACVWD010000063.1	cds	878	1423	+	BMNMOC_01199		hypothetical protein	
CACVWD010000063.1	cds	1427	2377	+	BMNMOC_01200		hypothetical protein	PFAM:PF00753.33
CACVWD010000063.1	cds	2436	4430	+	BMNMOC_01201		hypothetical protein	
CACVWD010000063.1	cds	4521	7430	+	BMNMOC_01202		hypothetical protein	PFAM:PF00149.33, PFAM:PF16656.11
CACVWD010000063.1	cds	7576	9642	+	BMNMOC_01203		Putative K(+)-stimulated pyrophosphate-energized sodium pump	SO:0001217, UniRef:UniRef50_A0A1V6BWL8
CACVWD010000063.1	cds	9761	11683	-	BMNMOC_01204		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase	SO:0001217, UniRef:UniRef50_Q898E8
CACVWD010000063.1	cds	11696	12487	-	BMNMOC_01205		5-deoxy-glucuronate isomerase	SO:0001217, UniRef:UniRef50_R9M9T4
CACVWD010000063.1	cds	12499	13407	-	BMNMOC_01206		Xylose isomerase-like TIM barrel domain-containing protein	SO:0001217, UniRef:UniRef50_R8W1N8
CACVWD010000063.1	cds	13420	14514	-	BMNMOC_01207		NAD-dependent malic enzyme	SO:0001217, UniRef:UniRef50_A5HYA3
CACVWD010000063.1	cds	14545	15795	-	BMNMOC_01208		Nickel-dependent lactate racemase	SO:0001217, UniRef:UniRef50_A0A9X7J4E1
CACVWD010000063.1	cds	15799	16758	-	BMNMOC_01209		Transketolase-like pyrimidine-binding domain-containing protein	SO:0001217, UniRef:UniRef50_R9MH82
CACVWD010000064.1	cds	46	2067	+	BMNMOC_01210		valine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A645B3S9
CACVWD010000064.1	cds	2127	2609	+	BMNMOC_01211		hypothetical protein	
CACVWD010000064.1	tRNA	2701	2777	+	BMNMOC_01212	trnP	tRNA-Pro(tgg)	SO:0000268
CACVWD010000064.1	tRNA	2794	2868	+	BMNMOC_01213	trnE	tRNA-Glu(ttc)	SO:0000259
CACVWD010000064.1	tRNA	2889	2965	+	BMNMOC_01214	trnI	tRNA-Ile2(cat)	SO:0000263
CACVWD010000064.1	tRNA	2971	3047	+	BMNMOC_01215	trnD	tRNA-Asp(gtc)	SO:0000256
CACVWD010000064.1	tRNA	3056	3130	+	BMNMOC_01216	trnT	tRNA-Thr(tgt)	SO:0000270
CACVWD010000064.1	tRNA	3164	3248	+	BMNMOC_01217	trnY	tRNA-Tyr(gta)	SO:0000272
CACVWD010000064.1	tRNA	3255	3341	+	BMNMOC_01218	trnL	tRNA-Leu(cag)	SO:0000264
CACVWD010000064.1	cds	3424	3852	+	BMNMOC_01219		Acetyltransferase, GNAT family	SO:0001217, UniRef:UniRef50_C7HTF3
CACVWD010000064.1	cds	3993	5228	+	BMNMOC_01220		rRNA large subunit methyltransferase I	SO:0001217, UniRef:UniRef50_A0A1C7HRY9
CACVWD010000064.1	cds	5352	5765	+	BMNMOC_01221		DUF523 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7V8A6G4
CACVWD010000064.1	cds	5777	6460	+	BMNMOC_01222	hssR	Heme response regulator HssR	SO:0001217, UniRef:UniRef50_A0A1M6DM53
CACVWD010000064.1	cds	6505	7923	+	BMNMOC_01223		hypothetical protein	PFAM:PF00512.31, PFAM:PF00672.30, PFAM:PF02518.31
CACVWD010000064.1	cds	7859	8749	-	BMNMOC_01224		hypothetical protein	
CACVWD010000065.1	cds	108	536	-	BMNMOC_01225		Large ribosomal subunit protein uL16	SO:0001217, UniRef:UniRef50_O51438
CACVWD010000065.1	cds	539	1198	-	BMNMOC_01226		Small ribosomal subunit protein uS3	SO:0001217, UniRef:UniRef50_P66548
CACVWD010000065.1	cds	1210	1596	-	BMNMOC_01227		Large ribosomal subunit protein uL22	SO:0001217, UniRef:UniRef50_Q927L2
CACVWD010000065.1	cds	1609	1890	-	BMNMOC_01228		Small ribosomal subunit protein uS19	SO:0001217, UniRef:UniRef50_Q6ME59
CACVWD010000065.1	cds	1909	2745	-	BMNMOC_01229		Large ribosomal subunit protein uL2	SO:0001217, UniRef:UniRef50_P94270
CACVWD010000065.1	cds	2757	3053	-	BMNMOC_01230		Large ribosomal subunit protein uL23	SO:0001217, UniRef:UniRef50_A8MLE2
CACVWD010000065.1	cds	3053	3673	-	BMNMOC_01231		Large ribosomal subunit protein uL4	SO:0001217, UniRef:UniRef50_A3DJH3
CACVWD010000065.1	cds	3687	4313	-	BMNMOC_01232		Large ribosomal subunit protein uL3	SO:0001217, UniRef:UniRef50_Q2FW06
CACVWD010000065.1	cds	4336	4644	-	BMNMOC_01233		Small ribosomal subunit protein uS10	SO:0001217, UniRef:UniRef50_Q2S3R5
CACVWD010000065.1	cds	5030	6004	+	BMNMOC_01234		ATP-dependent 6-phosphofructokinase	SO:0001217, UniRef:UniRef50_Q890Z2
CACVWD010000065.1	cds	6130	7167	-	BMNMOC_01235		hypothetical protein	
CACVWD010000065.1	cds	7186	8034	-	BMNMOC_01236		hypothetical protein	
CACVWD010000065.1	cds	8047	8709	-	BMNMOC_01237		Hydrolase	SO:0001217, UniRef:UniRef50_A0A1Y4IXN0
CACVWD010000065.1	rRNA	8907	9000	-	BMNMOC_01238	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
CACVWD010000066.1	cds	141	1703	+	BMNMOC_01239		hypothetical protein	PFAM:PF00515.34, PFAM:PF04138.20, PFAM:PF07719.23, PFAM:PF13181.12, PFAM:PF13424.12
CACVWD010000066.1	cds	1707	3230	+	BMNMOC_01240		ATP-dependent protease	SO:0001217, UniRef:UniRef50_A0A5K7YJU7
CACVWD010000066.1	cds	3373	4515	+	BMNMOC_01241		hypothetical protein	
CACVWD010000066.1	cds	4534	6633	+	BMNMOC_01242		DNA topoisomerase 1	SO:0001217, UniRef:UniRef50_C7XU51
CACVWD010000066.1	cds	6626	7927	+	BMNMOC_01243		Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO	SO:0001217, UniRef:UniRef50_Q38WZ1
CACVWD010000066.1	cds	7941	8483	+	BMNMOC_01244	hslV	ATP-dependent protease subunit HslV	SO:0001217, UniRef:UniRef50_Q1WTI9
CACVWD010000066.1	cds	8480	9856	+	BMNMOC_01245	hslU	ATP-dependent protease ATPase subunit HslU	SO:0001217, UniRef:UniRef50_P43773
CACVWD010000067.1	cds	18	341	+	BMNMOC_01246		hypothetical protein	
CACVWD010000067.1	cds	356	1864	+	BMNMOC_01247		hypothetical protein	
CACVWD010000067.1	cds	1869	3584	+	BMNMOC_01248		hypothetical protein	PFAM:PF12799.13, PFAM:PF13855.12
CACVWD010000067.1	cds	3651	4061	+	BMNMOC_01249		hypothetical protein	
CACVWD010000067.1	cds	4110	5384	+	BMNMOC_01250		hypothetical protein	PFAM:PF00595.29, PFAM:PF13180.12, PFAM:PF17820.7
CACVWD010000067.1	cds	5396	6640	+	BMNMOC_01251		Adenosylhomocysteinase	SO:0001217, UniRef:UniRef50_A0A7X7Q4C6
CACVWD010000067.1	cds	7444	7698	-	BMNMOC_01252		hypothetical protein	
CACVWD010000067.1	cds	7843	8421	-	BMNMOC_01253		hypothetical protein	
CACVWD010000068.1	cds	491	892	+	BMNMOC_01254		hypothetical protein	
CACVWD010000068.1	cds	887	1525	-	BMNMOC_01255		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_C4ZFZ3
CACVWD010000068.1	cds	1537	3297	-	BMNMOC_01256		hypothetical protein	
CACVWD010000068.1	cds	3345	4775	-	BMNMOC_01257		hypothetical protein	
CACVWD010000068.1	cds	4935	6443	-	BMNMOC_01258		hypothetical protein	
CACVWD010000068.1	cds	6644	8200	-	BMNMOC_01259		hypothetical protein	
CACVWD010000068.1	cds	8216	8599	-	BMNMOC_01260		hypothetical protein	
CACVWD010000069.1	cds	146	439	-	BMNMOC_01261		hypothetical protein	
CACVWD010000069.1	cds	485	1456	-	BMNMOC_01262		hypothetical protein	PFAM:PF00561.26, PFAM:PF12146.15
CACVWD010000069.1	cds	1466	3118	-	BMNMOC_01263		DAK2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A939YNT7
CACVWD010000069.1	cds	3143	4513	-	BMNMOC_01264		hypothetical protein	
CACVWD010000069.1	cds	4548	5483	-	BMNMOC_01265	degV	DegV family protein	SO:0001217, UniRef:UniRef50_A0A939YX50
CACVWD010000069.1	cds	5649	7271	-	BMNMOC_01266		hypothetical protein	PFAM:PF01895.24
CACVWD010000069.1	cds	7531	8856	+	BMNMOC_01267		Sodium:solute symporter	SO:0001217, UniRef:UniRef50_A0A353KT82
CACVWD010000069.1	cds	8871	10310	+	BMNMOC_01268		Glycosyltransferase	SO:0001217, UniRef:UniRef50_A0A9D8XWL6
CACVWD010000070.1	cds	374	994	-	BMNMOC_01269		hypothetical protein	PFAM:PF01464.25
CACVWD010000070.1	cds	991	1587	-	BMNMOC_01270		hypothetical protein	PFAM:PF01121.26
CACVWD010000070.1	cds	1584	4133	-	BMNMOC_01271		hypothetical protein	PFAM:PF01367.25, PFAM:PF02739.22
CACVWD010000070.1	cds	4203	5522	-	BMNMOC_01272		Pyrimidine-nucleoside phosphorylase	SO:0001217, UniRef:UniRef50_A0A0K8J8X5
CACVWD010000070.1	cds	5559	6920	-	BMNMOC_01273		hypothetical protein	
CACVWD010000070.1	cds	6917	8422	-	BMNMOC_01274		hypothetical protein	PFAM:PF00005.33, PFAM:PF12848.13, PFAM:PF13304.12
CACVWD010000070.1	cds	8485	8835	-	BMNMOC_01275		hypothetical protein	PFAM:PF00005.33
CACVWD010000070.1	gap	8520	8536	.				
CACVWD010000070.1	cds	8935	10542	+	BMNMOC_01276		hypothetical protein	PFAM:PF01471.23
CACVWD010000070.1	cds	10542	11423	+	BMNMOC_01277		Radical SAM core domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1V5TZ59
CACVWD010000071.1	cds	58	1815	+	BMNMOC_01278		hypothetical protein	PFAM:PF02687.27
CACVWD010000071.1	cds	1926	2684	+	BMNMOC_01279		hypothetical protein	PFAM:PF01975.23
CACVWD010000071.1	cds	2681	3910	+	BMNMOC_01280		BaiN-like insert domain-containing protein	SO:0001217, UniRef:UniRef50_R6AK59
CACVWD010000071.1	cds	3913	4566	+	BMNMOC_01281		hypothetical protein	PFAM:PF01202.28, PFAM:PF02224.24, PFAM:PF13189.12, PFAM:PF13207.12
CACVWD010000071.1	cds	4570	5169	+	BMNMOC_01282		hypothetical protein	
CACVWD010000071.1	cds	5169	7568	+	BMNMOC_01283		hypothetical protein	PFAM:PF00575.29, PFAM:PF13509.12, PFAM:PF23459.1
CACVWD010000071.1	cds	7693	8283	-	BMNMOC_01284		hypothetical protein	
CACVWD010000072.1	cds	23	655	+	BMNMOC_01285		hypothetical protein	PFAM:PF03714.20
CACVWD010000072.1	cds	677	2452	+	BMNMOC_01286		hypothetical protein	PFAM:PF00128.31
CACVWD010000072.1	cds	2462	3205	+	BMNMOC_01287	scmC	SynChlorMet cassette protein ScmC	SO:0001217, UniRef:UniRef50_D4LAD0
CACVWD010000072.1	cds	3228	4931	+	BMNMOC_01288		hypothetical protein	PFAM:PF00005.33, PFAM:PF13401.12
CACVWD010000072.1	cds	4983	5438	-	BMNMOC_01289		hypothetical protein	PFAM:PF13240.11
CACVWD010000072.1	cds	5451	6119	-	BMNMOC_01290		hypothetical protein	PFAM:PF00702.32, PFAM:PF08282.18, PFAM:PF13242.12
CACVWD010000072.1	cds	6243	7139	+	BMNMOC_01291		hypothetical protein	
CACVWD010000072.1	cds	7164	8030	+	BMNMOC_01292		hypothetical protein	
CACVWD010000073.1	cds	50	1747	+	BMNMOC_01293		V-type ATP synthase alpha chain	SO:0001217, UniRef:UniRef50_A5I557
CACVWD010000073.1	cds	1747	3123	+	BMNMOC_01294		V-type ATP synthase beta chain	SO:0001217, UniRef:UniRef50_A0A3A4V354
CACVWD010000073.1	cds	3127	3753	+	BMNMOC_01295		V-type sodium ATPase subunit D	SO:0001217, UniRef:UniRef50_P43435
CACVWD010000073.1	cds	3750	4670	+	BMNMOC_01296		hypothetical protein	
CACVWD010000073.1	ncRNA	4691	4955	+	BMNMOC_01297	Bacteria_large_SRP	Bacterial large signal recognition particle RNA	RFAM:RF01854, SO:0000655
CACVWD010000073.1	ncRNA	4804	4903	+	BMNMOC_01298	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
CACVWD010000073.1	cds	5011	5673	+	BMNMOC_01299		L-serine deaminase	SO:0001217, UniRef:UniRef50_A0A316LGD6
CACVWD010000073.1	cds	5686	6591	+	BMNMOC_01300		L-serine dehydratase	SO:0001217, UniRef:UniRef50_Q9CHA7
CACVWD010000073.1	cds	6646	7263	-	BMNMOC_01301		Methyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_G9WPB6
CACVWD010000073.1	cds	7272	7901	-	BMNMOC_01302		hypothetical protein	
CACVWD010000074.1	cds	131	1366	+	BMNMOC_01303		hypothetical protein	
CACVWD010000074.1	cds	1376	2947	+	BMNMOC_01304		hypothetical protein	
CACVWD010000074.1	cds	2985	3731	-	BMNMOC_01305		hypothetical protein	
CACVWD010000074.1	cds	3779	4927	+	BMNMOC_01306		hypothetical protein	PFAM:PF01467.32
CACVWD010000074.1	cds	4911	5267	+	BMNMOC_01307		hypothetical protein	
CACVWD010000074.1	cds	5288	5932	+	BMNMOC_01308		Deoxyribose-phosphate aldolase	SO:0001217, UniRef:UniRef50_P39121
CACVWD010000074.1	cds	5975	6841	-	BMNMOC_01309		hypothetical protein	PFAM:PF13365.12
CACVWD010000074.1	cds	6831	7631	-	BMNMOC_01310		hypothetical protein	PFAM:PF00149.33, PFAM:PF12850.12
CACVWD010000074.1	cds	7657	7905	-	BMNMOC_01311		hypothetical protein	
CACVWD010000075.1	cds	25	954	+	BMNMOC_01312		hypothetical protein	
CACVWD010000075.1	cds	1350	1688	+	BMNMOC_01313		hypothetical protein	
CACVWD010000075.1	cds	1685	2236	+	BMNMOC_01314		HTH arsR-type domain-containing protein	SO:0001217, UniRef:UniRef50_S0JJF8
CACVWD010000075.1	cds	2331	2645	-	BMNMOC_01315		hypothetical protein	
CACVWD010000075.1	cds	2836	3471	+	BMNMOC_01316		PAC domain-containing protein	SO:0001217, UniRef:UniRef50_G0VMZ7
CACVWD010000075.1	cds	3494	4870	+	BMNMOC_01317		M20/M25/M40 family peptidase	SO:0001217, UniRef:UniRef50_G4D3P6
CACVWD010000075.1	cds	4885	6108	+	BMNMOC_01318	ygeW	Putative carbamoyltransferase YgeW	SO:0001217, UniRef:UniRef50_Q46803
CACVWD010000075.1	cds	6276	6797	+	BMNMOC_01319		UDP-N-acetylglucosamine kinase	SO:0001217, UniRef:UniRef50_A0A3E3IDP6
CACVWD010000075.1	cds	7192	7869	+	BMNMOC_01320		hypothetical protein	PFAM:PF13248.11
CACVWD010000076.1	cds	40	363	-	BMNMOC_01321		V-type ATP synthase subunit F	SO:0001217, UniRef:UniRef50_A0A316R654
CACVWD010000076.1	cds	350	1339	-	BMNMOC_01322		hypothetical protein	
CACVWD010000076.1	cds	1354	1926	-	BMNMOC_01323		hypothetical protein	
CACVWD010000076.1	cds	1941	2417	-	BMNMOC_01324		hypothetical protein	PFAM:PF00137.26
CACVWD010000076.1	cds	2458	4434	-	BMNMOC_01325		hypothetical protein	
CACVWD010000076.1	cds	4431	4745	-	BMNMOC_01326		hypothetical protein	
CACVWD010000076.1	cds	4764	5390	-	BMNMOC_01327		Uracil phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_P70881
CACVWD010000076.1	cds	5387	5839	-	BMNMOC_01328		Ribose 5-phosphate isomerase B	SO:0001217, UniRef:UniRef50_A0A7K3L2K4
CACVWD010000076.1	cds	5937	6977	-	BMNMOC_01329		Threonylcarbamoyl-AMP synthase	SO:0001217, UniRef:UniRef50_A0A1V5PB34
CACVWD010000076.1	cds	6987	7865	-	BMNMOC_01330		Peptide chain release factor 1	SO:0001217, UniRef:UniRef50_A0A946JT88
CACVWD010000077.1	cds	129	773	-	BMNMOC_01331		hypothetical protein	PFAM:PF00302.23
CACVWD010000077.1	cds	775	1491	-	BMNMOC_01332		hypothetical protein	
CACVWD010000077.1	cds	1651	2202	-	BMNMOC_01333	thiT	Energy-coupled thiamine transporter ThiT	SO:0001217, UniRef:UniRef50_A0A416Z906
CACVWD010000077.1	ncRNA-region	2251	2344	-			TPP riboswitch aptamer (THI element)	RFAM:RF00059, SO:0000035
CACVWD010000077.1	cds	2371	2916	-	BMNMOC_01334		hypothetical protein	PFAM:PF10502.14
CACVWD010000077.1	cds	2923	3531	-	BMNMOC_01335		hypothetical protein	PFAM:PF10502.14
CACVWD010000077.1	cds	3528	3725	-	BMNMOC_01336		hypothetical protein	
CACVWD010000077.1	cds	3722	4609	-	BMNMOC_01337		hypothetical protein	PFAM:PF00561.26, PFAM:PF03096.20, PFAM:PF12146.15, PFAM:PF12697.13
CACVWD010000077.1	cds	4835	5383	+	BMNMOC_01338		hypothetical protein	PFAM:PF04542.20, PFAM:PF08281.18
CACVWD010000077.1	cds	5376	5717	+	BMNMOC_01339		hypothetical protein	
CACVWD010000077.1	cds	5803	6867	+	BMNMOC_01340		hypothetical protein	
CACVWD010000077.1	cds	7005	8375	+	BMNMOC_01341		hypothetical protein	PFAM:PF00560.39, PFAM:PF12799.13, PFAM:PF13855.12, PFAM:PF24758.1
CACVWD010000077.1	cds	8434	10026	-	BMNMOC_01342		hypothetical protein	PFAM:PF02368.24, PFAM:PF22359.2
CACVWD010000077.1	cds	10238	11308	-	BMNMOC_01343		hypothetical protein	
CACVWD010000077.1	cds	12464	13234	-	BMNMOC_01344		hypothetical protein	
CACVWD010000078.1	cds	393	500	+	BMNMOC_01345		hypothetical protein	
CACVWD010000078.1	cds	575	1093	+	BMNMOC_01346		Nitroreductase domain-containing protein	SO:0001217, UniRef:UniRef50_F7KHR9
CACVWD010000078.1	cds	1147	2313	-	BMNMOC_01347		hypothetical protein	PFAM:PF00149.33
CACVWD010000078.1	cds	2437	3210	+	BMNMOC_01348		RNA polymerase sigma-G factor	SO:0001217, UniRef:UniRef50_P19940
CACVWD010000078.1	cds	3205	3720	-	BMNMOC_01349		RNA polymerase sigma factor	SO:0001217, UniRef:UniRef50_R6UK08
CACVWD010000078.1	cds	3764	4693	-	BMNMOC_01350		hypothetical protein	
CACVWD010000078.1	cds	4690	6942	-	BMNMOC_01351		hypothetical protein	PFAM:PF19732.4
CACVWD010000078.1	cds	7170	7595	+	BMNMOC_01352		hypothetical protein	PFAM:PF02223.23
CACVWD010000079.1	cds	135	1382	-	BMNMOC_01353		hypothetical protein	PFAM:PF01757.29
CACVWD010000079.1	cds	1399	2088	-	BMNMOC_01354		SGNH/GDSL hydrolase family protein	SO:0001217, UniRef:UniRef50_E7GJT9
CACVWD010000079.1	cds	2123	2443	-	BMNMOC_01355		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2V2E7Q0
CACVWD010000079.1	cds	2489	2746	-	BMNMOC_01356		Ig-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0V8QHM3
CACVWD010000079.1	cds	2743	3987	-	BMNMOC_01357		DNA polymerase IV	SO:0001217, UniRef:UniRef50_A0A3D5L2J3
CACVWD010000079.1	cds	4088	4915	+	BMNMOC_01358		hypothetical protein	PFAM:PF00753.33
CACVWD010000079.1	cds	4957	6246	-	BMNMOC_01359		RNA polymerase sigma factor	SO:0001217, UniRef:UniRef50_A0A928PJI0
CACVWD010000079.1	cds	6347	7018	-	BMNMOC_01360		Polymerase nucleotidyl transferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A011UAA6
CACVWD010000079.1	tRNA	7079	7152	-	BMNMOC_01361	trnG	tRNA-Gly(tcc)	SO:0000260
CACVWD010000079.1	tRNA	7156	7239	-	BMNMOC_01362	trnL	tRNA-Leu(tag)	SO:0000264
CACVWD010000079.1	tRNA	7251	7326	-	BMNMOC_01363	trnK	tRNA-Lys(ttt)	SO:0000265
CACVWD010000079.1	tRNA	7328	7402	-	BMNMOC_01364	trnQ	tRNA-Gln(ttg)	SO:0000261
CACVWD010000079.1	tRNA	7446	7522	-	BMNMOC_01365	trnH	tRNA-His(gtg)	SO:0000262
CACVWD010000079.1	tRNA	7581	7657	-	BMNMOC_01366	trnR	tRNA-Arg(tct)	SO:0001036
CACVWD010000079.1	cds	7673	8167	-	BMNMOC_01367		hypothetical protein	PFAM:PF02810.21
CACVWD010000079.1	cds	8182	8685	-	BMNMOC_01368		[Ribosomal protein bS18]-alanine N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A316P5T9
CACVWD010000079.1	cds	8682	9272	-	BMNMOC_01369		hypothetical protein	
CACVWD010000079.1	cds	9253	9618	-	BMNMOC_01370		hypothetical protein	PFAM:PF02367.23
CACVWD010000079.1	cds	9618	9992	-	BMNMOC_01371		hypothetical protein	PFAM:PF01702.25
CACVWD010000080.1	cds	157	378	-	BMNMOC_01372		hypothetical protein	
CACVWD010000080.1	cds	375	794	-	BMNMOC_01373		hypothetical protein	PFAM:PF07009.16
CACVWD010000080.1	cds	797	3163	-	BMNMOC_01374		hypothetical protein	PFAM:PF09992.14
CACVWD010000080.1	cds	3187	4989	-	BMNMOC_01375		hypothetical protein	
CACVWD010000080.1	cds	5102	6130	+	BMNMOC_01376		hypothetical protein	PFAM:PF02222.28, PFAM:PF02786.22, PFAM:PF08443.16, PFAM:PF13535.11
CACVWD010000080.1	cds	6133	7455	+	BMNMOC_01377		hypothetical protein	PFAM:PF01225.30, PFAM:PF02875.26, PFAM:PF08245.18
CACVWD010000080.1	cds	7525	8640	-	BMNMOC_01378		Methionine adenosyltransferase	SO:0001217, UniRef:UniRef50_A0A928QEG3
CACVWD010000080.1	ncRNA-region	8698	8793	-			SAM riboswitch aptamer (S box leader)	RFAM:RF00162, SO:0000140
CACVWD010000080.1	cds	8910	9092	-	BMNMOC_01379		hypothetical protein	
CACVWD010000081.1	cds	14	124	+	BMNMOC_01380		hypothetical protein	PFAM:PF03143.23
CACVWD010000081.1	cds	258	2069	+	BMNMOC_01381		Oligopeptidase F	SO:0001217, UniRef:UniRef50_D6GSG9
CACVWD010000081.1	gap	2953	3002	.				
CACVWD010000081.1	cds	3044	7600	+	BMNMOC_01382		hypothetical protein	PFAM:PF00404.24, PFAM:PF17957.7
CACVWD010000081.1	cds	8218	8388	-	BMNMOC_01383		Small ribosomal subunit protein bS21	SO:0001217, UniRef:UniRef50_L8MZF6
CACVWD010000081.1	cds	8556	9149	+	BMNMOC_01384		Thymidine kinase	SO:0001217, UniRef:UniRef50_A0A1V5GJU8
CACVWD010000081.1	cds	9162	9539	+	BMNMOC_01385		DUF1622 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C0NXZ7
CACVWD010000081.1	cds	9616	10506	+	BMNMOC_01386		Ribosome biogenesis GTPase A	SO:0001217, UniRef:UniRef50_A0A2V2FPN8
CACVWD010000081.1	cds	10779	11084	+	BMNMOC_01387		hypothetical protein	
CACVWD010000081.1	cds	11112	11738	+	BMNMOC_01388		Ribonuclease HII	SO:0001217, UniRef:UniRef50_A0A1V5KJP1
CACVWD010000081.1	cds	11735	12085	+	BMNMOC_01389		hypothetical protein	
CACVWD010000081.1	cds	12144	14678	+	BMNMOC_01390		hypothetical protein	
