user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MAG_GCA_902797755.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus licheniformis	GCF_000011645.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus licheniformis	99.86	0.962	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_001969815.1, s__Bacillus swezeyi, 95.0, 84.96, 0.298; GCF_001969855.1, s__Bacillus haynesii, 95.2, 95.69, 0.891; GCF_029537375.1, s__Bacillus sonorensis_A, 95.0, 84.64, 0.28; GCF_001042485.2, s__Bacillus paralicheniformis, 95.0, 94.58, 0.888; GCF_001042475.2, s__Bacillus glycinifermentans, 95.0, 84.11, 0.186; GCF_001592005.1, s__Bacillus sonorensis, 95.0, 84.72, 0.223	N/A	N/A	N/A	N/A
MAG_GCA_902797785.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14305;s__RUG14305 sp902797785	GCA_902797785.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14305;s__RUG14305 sp902797785	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902797885.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp902797885	GCA_902797885.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp902797885	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905201285.1, s__UMGS1820 sp905201285, 95.0, 94.29, 0.67	N/A	N/A	N/A	N/A
MAG_GCA_902797945.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp902797945	GCA_902797945.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp902797945	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017479185.1, s__UBA10281 sp017479185, 95.0, 85.78, 0.177	N/A	N/A	N/A	N/A
MAG_GCA_902798245.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900319935	GCA_900319935.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900319935	99.03	0.867	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902761055.1, s__Limivicinus sp902761055, 95.0, 86.06, 0.32; GCA_017447645.1, s__Limivicinus sp017447645, 95.0, 88.66, 0.434; GCA_002450075.1, s__Limivicinus sp002450075, 95.0, 83.96, 0.181; GCA_017449185.1, s__Limivicinus sp017449185, 95.0, 85.96, 0.34; GCA_900320595.1, s__Limivicinus sp900320595, 95.0, 83.28, 0.162; GCA_017403885.1, s__Limivicinus sp017403885, 95.0, 88.54, 0.402	N/A	N/A	N/A	N/A
MAG_GCA_902798485.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900317555	GCA_900317555.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900317555	98.89	0.894	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_029224465.1, s__CAG-791 sp029224465, 95.0, 91.39, 0.76	N/A	N/A	N/A	N/A
MAG_GCA_902798545.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902798545	GCA_902798545.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902798545	99.99	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902799075.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902799075	GCA_902799075.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902799075	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902791215.1, s__Limivicinus sp902791215, 95.0, 92.84, 0.697; GCA_902790375.1, s__Limivicinus sp902790375, 95.0, 83.72, 0.16; GCA_902795045.1, s__Limivicinus sp902795045, 95.0, 92.89, 0.648	N/A	N/A	N/A	N/A
MAG_GCA_902800535.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900321275	GCA_900321275.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900321275	95.68	0.761	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902761635.1, s__Limivicinus sp902761635, 95.0, 84.44, 0.151; GCA_900319695.1, s__Limivicinus sp900319695, 95.0, 83.86, 0.15; GCA_902785905.1, s__Limivicinus sp902785905, 95.0, 84.82, 0.153; GCA_902790375.1, s__Limivicinus sp902790375, 95.0, 84.04, 0.152; GCA_902789745.1, s__Limivicinus sp902789745, 95.0, 90.32, 0.456	N/A	N/A	N/A	N/A
MAG_GCA_902800665.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	96.98	0.767	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017959135.1, s__Succinivibrio sp017959135, 95.0, 87.43, 0.255; GCF_011065405.1, s__Succinivibrio dextrinosolvens_A, 95.53, 95.67, 0.759; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 89.09, 0.507; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 85.14, 0.269	N/A	N/A	N/A	N/A
MAG_GCA_902800905.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA2450;s__UBA2450 sp902800905	GCA_902800905.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA2450;s__UBA2450 sp902800905	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902801165.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2862;s__UBA2862 sp902801165	GCA_902801165.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2862;s__UBA2862 sp902801165	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_030530315.1, s__UBA2862 sp030530315, 95.0, 93.86, 0.689	N/A	N/A	N/A	N/A
MAG_GCA_902801255.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp902801255	GCA_902801255.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp902801255	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017432075.1, s__Crickella sp017432075, 95.0, 83.64, 0.221; GCA_900320285.1, s__Crickella sp900320285, 95.0, 84.91, 0.273; GCA_902775345.1, s__Crickella sp902775345, 95.0, 83.32, 0.187; GCA_017505405.1, s__Crickella sp017505405, 95.0, 83.54, 0.164; GCA_017431685.1, s__Crickella sp017431685, 95.0, 84.67, 0.253; GCA_902779185.1, s__Crickella sp902779185, 95.0, 84.16, 0.193; GCA_902780815.1, s__Crickella sp902780815, 95.0, 84.05, 0.179; GCA_017510725.1, s__Crickella sp017510725, 95.0, 85.29, 0.258	N/A	N/A	N/A	N/A
MAG_GCA_902801275.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900316115	GCA_900316115.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900316115	99.55	0.935	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_025566965.1, s__Blautia_A ammoniilytica, 95.0, 90.0, 0.56	N/A	N/A	N/A	N/A
MAG_GCA_902801295.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902801295	GCA_902801295.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902801295	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017552325.1, s__Limivicinus sp017552325, 95.0, 83.86, 0.177; GCA_902778115.1, s__Limivicinus sp902778115, 95.0, 87.95, 0.428; GCA_946547105.1, s__Limivicinus sp946547105, 95.0, 87.23, 0.367	N/A	N/A	N/A	N/A
MAG_GCA_902801515.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902801515	GCA_902801515.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902801515	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902765725.1, s__Porcincola sp002350685, 95.0, 83.35, 0.179	N/A	N/A	N/A	N/A
MAG_GCA_902801585.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	73.39	11	0.98572	Genome has more than 11.7% of markers with multiple hits
MAG_GCA_902802045.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902802045	GCA_902802045.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902802045	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017430455.1, s__Limivicinus sp017430455, 95.0, 94.2, 0.764	N/A	N/A	N/A	N/A
MAG_GCA_902802215.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902802215	GCA_902802215.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902802215	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_030531585.1, s__Limivicinus sp030531585, 95.0, 93.12, 0.624; GCA_024691985.1, s__Limivicinus sp024691985, 95.0, 87.43, 0.286	N/A	N/A	N/A	N/A
MAG_GCA_902802365.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp902802365	GCA_902802365.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp902802365	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902802375.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp902802375	GCA_902802375.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp902802375	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902802575.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp902802575	GCA_902802575.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp902802575	100	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902786465.1, s__RUG472 sp902786465, 95.0, 87.11, 0.302; GCA_902798825.1, s__RUG472 sp902798825, 95.0, 84.6, 0.214; GCA_902801845.1, s__RUG472 sp902801845, 95.0, 85.13, 0.237; GCA_946183765.1, s__RUG472 sp946183765, 95.0, 88.18, 0.198; GCA_900319345.1, s__RUG472 sp900319345, 95.0, 86.56, 0.311; GCA_902802805.1, s__RUG472 sp902802805, 95.0, 85.85, 0.188; GCA_902761365.1, s__RUG472 sp902761365, 95.0, 86.69, 0.311; GCA_017545535.1, s__RUG472 sp017545535, 95.0, 84.37, 0.216; GCA_902768995.1, s__RUG472 sp902768995, 95.02, 87.56, 0.282; GCA_902765005.1, s__RUG472 sp902765005, 95.0, 83.53, 0.179	N/A	N/A	N/A	N/A
MAG_GCA_902803095.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp017430535	GCA_017430535.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp017430535	97.29	0.879	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803155.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902803155	GCA_902803155.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902803155	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803185.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B;s__Eubacterium_B sp902803185	GCA_902803185.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B;s__Eubacterium_B sp902803185	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803215.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp902803215	GCA_902803215.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp902803215	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946538475.1, s__Blautia_A sp946538475, 95.0, 89.26, 0.384	N/A	N/A	N/A	N/A
MAG_GCA_902803355.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987;s__UBA6987 sp902803355	GCA_902803355.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987;s__UBA6987 sp902803355	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803375.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp902803375	GCA_902803375.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp902803375	100	0.997	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803445.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900313745	GCA_900313745.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900313745	99.38	0.735	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803495.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG14871;s__RUG14871 sp902803495	GCA_902803495.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG14871;s__RUG14871 sp902803495	100	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803515.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RUG678;s__RUG678 sp900321335	GCA_900321335.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RUG678;s__RUG678 sp900321335	98.9	0.795	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803575.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp902803575	GCA_902803575.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp902803575	100	0.996	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900317905.1, s__CAG-103 sp900317905, 95.0, 92.21, 0.663; GCA_946187475.1, s__CAG-103 sp946187475, 95.0, 85.45, 0.185; GCA_946187035.1, s__CAG-103 sp946187035, 95.0, 89.98, 0.491	N/A	N/A	N/A	N/A
MAG_GCA_902803615.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parafannyhessea;s__Parafannyhessea umbonata_A	GCF_900111255.1	95	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parafannyhessea;s__Parafannyhessea umbonata_A	99.42	0.914	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803675.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG756;s__RUG756 sp902782865	GCA_902782865.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG756;s__RUG756 sp902782865	98.84	0.815	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803825.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__UBA1081 sp900314355	GCA_900314355.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__UBA1081 sp900314355	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902803835.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900315395	GCA_900315395.1	95	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900315395	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 92.61, 0.696; GCA_934218695.1, s__Succinivibrio sp934218695, 95.0, 85.15, 0.245; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 90.02, 0.546	N/A	N/A	N/A	N/A
MAG_GCA_902804015.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA2922;s__UBA2922 sp900313925	GCA_900313925.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA2922;s__UBA2922 sp900313925	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902804025.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp900315495	GCA_900315495.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp900315495	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902804045.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG306;s__RUG306 sp900314085	GCA_900314085.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG306;s__RUG306 sp900314085	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
