cluster,target,contig,SQ_gene_content_set,SQ_pathway,SQ_score,taxonomy,bitscore_list,evalue_list
35812,"GCA_902801515.1_CADKNF_01719,GCA_902801515.1_CADKNF_01720",CADCII010000026.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902801515,"[148.0, 124.0]","[1.44e-39, 9.86e-32]"
35901,"GCA_902801585.1_BIEDCL_01009,GCA_902801585.1_BIEDCL_01010,GCA_902801585.1_BIEDCL_01011,GCA_902801585.1_BIEDCL_01012",CADCIU010000015.1,"sqvA,sqvB,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__,"[700.0, 164.0, 115.0, 278.0]","[2.28e-246, 6.17e-49, 5.85e-29, 7.259999999999999e-94]"
36237,"GCA_902802045.1_ADAPHD_00692,GCA_902802045.1_ADAPHD_00693",CADCKQ010000002.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902802045,"[161.0, 174.0]","[3.71e-46, 8.08e-49]"
36241,"GCA_902802045.1_ADAPHD_01522,GCA_902802045.1_ADAPHD_01524,GCA_902802045.1_ADAPHD_01525,GCA_902802045.1_ADAPHD_01526,GCA_902802045.1_ADAPHD_01527,GCA_902802045.1_ADAPHD_01528",CADCKQ010000006.1,"sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902802045,"[660.0, 274.0, 284.0, 287.0, 166.0, 216.0]","[4.0600000000000003e-231, 2.8300000000000002e-86, 5.59e-95, 5.74e-95, 4.559999999999999e-52, 1.19e-65]"
36338,"GCA_902802215.1_BPMGKE_01111,GCA_902802215.1_BPMGKE_01112",CADCLH010000062.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902802215,"[178.0, 163.0]","[1.43e-50, 6.3e-47]"
36339,"GCA_902802215.1_BPMGKE_01634,GCA_902802215.1_BPMGKE_01635,GCA_902802215.1_BPMGKE_01636,GCA_902802215.1_BPMGKE_01637",CADCLH010000117.1,"sqwF,sqwG,sqwH,sqwI",sulfo-TK,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902802215,"[216.0, 168.0, 293.0, 280.0]","[1.12e-65, 1.13e-52, 2.11e-97, 1.9e-93]"
36415,"GCA_902802375.1_GPIKOC_01600,GCA_902802375.1_GPIKOC_01603,GCA_902802375.1_GPIKOC_01604,GCA_902802375.1_GPIKOC_01608",CADCLS010000017.1,"sqiA,sqvB,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp902802375,"[99.4, 157.0, 122.0, 125.0]","[5.860000000000001e-21, 4.95e-45, 2.09e-31, 6.96e-34]"
36451,"GCA_902802365.1_FOACJG_00512,GCA_902802365.1_FOACJG_00517,GCA_902802365.1_FOACJG_00518,GCA_902802365.1_FOACJG_00519,GCA_902802365.1_FOACJG_00520,GCA_902802365.1_FOACJG_00521",CADCLZ010000023.1,"sqiA,sqvA,sqvB,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp902802365,"[170.0, 122.0, 132.0, 114.0, 288.0, 483.0]","[6.21e-50, 7.26e-33, 9.66e-33, 1.37e-28, 5.32e-98, 1.71e-161]"
36510,"GCA_902802575.1_MDHKHC_01256,GCA_902802575.1_MDHKHC_01259,GCA_902802575.1_MDHKHC_01260,GCA_902802575.1_MDHKHC_01263,GCA_902802575.1_MDHKHC_01264,GCA_902802575.1_MDHKHC_01265",CADCMN010000032.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp902802575,"[135.0, 213.0, 160.0, 295.0, 281.0, 275.0]","[5.61e-38, 2.45e-64, 1.79e-49, 7.41e-98, 6.659999999999999e-94, 1.01e-86]"
36800,"GCA_902803095.1_GJLADN_00681,GCA_902803095.1_GJLADN_00682,GCA_902803095.1_GJLADN_00683,GCA_902803095.1_GJLADN_00684",CADCOM010000098.1,"sqvA,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp017430535,"[583.0, 288.0, 122.0, 288.0]","[2.91e-200, 8.09e-98, 2.08e-31, 1.11e-91]"
36809,"GCA_902803095.1_GJLADN_01363,GCA_902803095.1_GJLADN_01364",CADCOM010000193.1,"sqiA,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp017430535,"[172.0, 52.0]","[7.37e-51, 4.67e-06]"
36932,"GCA_902803155.1_KAIGJH_00023,GCA_902803155.1_KAIGJH_00024,GCA_902803155.1_KAIGJH_00025",CADCOU010000005.1,"sqiA,squF,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902803155,"[162.0, 57.4, 67.8]","[5.74e-47, 7.47e-08, 2.31e-11]"
36939,"GCA_902803155.1_KAIGJH_00558,GCA_902803155.1_KAIGJH_00559",CADCOU010000094.1,"sqvA,yihV",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902803155,"[91.7, 71.2]","[4.170000000000001e-21, 1.23e-12]"
36963,"GCA_902803185.1_HKHLDE_00284,GCA_902803185.1_HKHLDE_00285,GCA_902803185.1_HKHLDE_00286,GCA_902803185.1_HKHLDE_00288",CADCOV010000048.1,"sqvA,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B;s__Eubacterium_B sp902803185,"[266.0, 114.0, 273.0, 595.0]","[3.94e-83, 3.1000000000000004e-28, 4.68e-92, 4.99e-205]"
37169,"GCA_902803215.1_MKGKGO_01081,GCA_902803215.1_MKGKGO_01082",CADCPK010000167.1,"sqiA,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp902803215,"[58.5, 197.0]","[2.96e-08, 1.65e-60]"
37177,"GCA_902803215.1_MKGKGO_01830,GCA_902803215.1_MKGKGO_01834",CADCPK010000304.1,"sqiK,sqvA",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp902803215,"[81.3, 145.0]","[1.93e-15, 7.579999999999999e-42]"
37234,"GCA_902803375.1_OLBJHL_01335,GCA_902803375.1_OLBJHL_01336,GCA_902803375.1_OLBJHL_01337,GCA_902803375.1_OLBJHL_01338,GCA_902803375.1_OLBJHL_01339",CADCPN010000056.1,"sqvA,sqvB,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Alloenteromonas;s__Alloenteromonas sp902803375,"[140.0, 130.0, 99.4, 285.0, 466.0]","[4.87e-40, 9.32e-32, 7.52e-23, 8.76e-97, 5.13e-155]"
37255,"GCA_902803355.1_PMNNGG_00167,GCA_902803355.1_PMNNGG_00168,GCA_902803355.1_PMNNGG_00169,GCA_902803355.1_PMNNGG_00170",CADCPP010000019.1,"sqwF,sqwG,sqwH,sqwI",sulfo-TK,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987;s__UBA6987 sp902803355,"[199.0, 156.0, 297.0, 289.0]","[2.76e-59, 5.899999999999999e-48, 8.57e-99, 1.22e-96]"
37363,"GCA_902803445.1_IDOHEG_00552,GCA_902803445.1_IDOHEG_00553",CADCPX010000111.1,"sqvA,yihU",sulfo-TAL,min_down,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900313745,"[96.3, 248.0]","[1.3300000000000001e-21, 3.5e-82]"
37375,"GCA_902803445.1_IDOHEG_01333,GCA_902803445.1_IDOHEG_01334,GCA_902803445.1_IDOHEG_01335",CADCPX010000240.1,"sqiA,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900313745,"[99.4, 149.0, 97.8]","[5.630000000000001e-21, 1.04e-41, 8.960000000000001e-22]"
37412,"GCA_902803495.1_FLJJDC_01688,GCA_902803495.1_FLJJDC_01692",CADCPY010000174.1,"sqvA,yihV",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG14871;s__RUG14871 sp902803495,"[84.3, 97.1]","[2.65e-17, 3.62e-23]"
37597,"GCA_902803575.1_FHLEME_01778,GCA_902803575.1_FHLEME_01779",CADCQK010000251.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp902803575,"[187.0, 182.0]","[2.72e-56, 6.88e-52]"
37627,"GCA_902803515.1_MOHBED_01089,GCA_902803515.1_MOHBED_01090",CADCQN010000188.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RUG678;s__RUG678 sp900321335,"[182.0, 169.0]","[2.3899999999999998e-54, 3.17e-47]"
37691,"GCA_902803615.1_FKMNPJ_01148,GCA_902803615.1_FKMNPJ_01149",CADCQS010000132.1,"sqvA,sqwG",sulfo-TAL,min,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parafannyhessea;s__Parafannyhessea umbonata_A,"[237.0, 118.0]","[1.77e-76, 2.18e-31]"
37800,"GCA_902803675.1_JICKHJ_01274,GCA_902803675.1_JICKHJ_01278,GCA_902803675.1_JICKHJ_01279,GCA_902803675.1_JICKHJ_01280,GCA_902803675.1_JICKHJ_01281,GCA_902803675.1_JICKHJ_01284",CADCQZ010000219.1,"sedA,slaB,sqiA,squF,sqvD,yihV",sulfo-EMP,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG756;s__RUG756 sp902782865,"[66.6, 187.0, 103.0, 108.0, 139.0, 65.9]","[4.25e-11, 2.7e-52, 6.56e-24, 3.0499999999999998e-24, 3.02e-38, 3.16e-11]"
37807,"GCA_902803675.1_JICKHJ_01730,GCA_902803675.1_JICKHJ_01731,GCA_902803675.1_JICKHJ_01732,GCA_902803675.1_JICKHJ_01733",CADCQZ010000306.1,"sqiA,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG756;s__RUG756 sp902782865,"[47.4, 92.4, 144.0, 126.0]","[0.000257, 1.18e-18, 5.2099999999999986e-40, 8.190000000000001e-33]"
37967,"GCA_902803835.1_OOEAFI_00630,GCA_902803835.1_OOEAFI_00632,GCA_902803835.1_OOEAFI_00634",CADCRK010000039.1,"sqiA,sqvA,sqwG",sulfo-TAL,min,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900315395,"[89.0, 136.0, 145.0]","[1.45e-18, 9.65e-35, 5.7299999999999986e-42]"
38001,"GCA_902803825.1_KACBAI_00128,GCA_902803825.1_KACBAI_00129,GCA_902803825.1_KACBAI_00130,GCA_902803825.1_KACBAI_00131,GCA_902803825.1_KACBAI_00133",CADCRR010000005.1,"sqvA,sqvB,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1081;s__UBA1081 sp900314355,"[120.0, 127.0, 91.7, 273.0, 583.0]","[5.750000000000001e-32, 8.320000000000001e-31, 6.07e-20, 3.41e-92, 3.6600000000000006e-200]"
38167,"GCA_902804025.1_OOJMBO_02012,GCA_902804025.1_OOJMBO_02013,GCA_902804025.1_OOJMBO_02014",CADCSF010000148.1,"sqvA,sqvB,sqvD",sulfo-TAL,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp900315495,"[154.0, 54.7, 154.0]","[9.71e-45, 1.98e-06, 1.55e-45]"
38187,"GCA_902804015.1_EMPNKC_01410,GCA_902804015.1_EMPNKC_01411",CADCSJ010000045.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA2922;s__UBA2922 sp900313925,"[166.0, 172.0]","[9.59e-46, 1.9e-50]"
38219,"GCA_902804045.1_FFCNCC_01493,GCA_902804045.1_FFCNCC_01495,GCA_902804045.1_FFCNCC_01496,GCA_902804045.1_FFCNCC_01497,GCA_902804045.1_FFCNCC_01499",CADCSN010000142.1,"sqvA,sqvB,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG306;s__RUG306 sp900314085,"[279.0, 152.0, 123.0, 275.0, 523.0]","[4.7e-88, 3.39e-44, 1.04e-31, 8.7e-93, 3.68e-177]"
