user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MAG_GCA_902781215.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp902781215	GCA_902781215.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp902781215	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781225.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp902781225	GCA_902781225.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp902781225	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_000225345.1, s__Roseburia hominis, 95.0, 94.89, 0.76	N/A	N/A	N/A	N/A
MAG_GCA_902781235.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter;s__Tractidigestivibacter sp900548775	GCA_900548775.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter;s__Tractidigestivibacter sp900548775	98.37	0.857	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_001494635.1, s__Tractidigestivibacter scatoligenes, 95.0, 88.75, 0.436; GCA_004557505.1, s__Tractidigestivibacter sp004557505, 95.0, 85.62, 0.259; GCA_905214175.1, s__Tractidigestivibacter sp905214175, 95.0, 89.53, 0.412; GCA_000752675.2, s__Tractidigestivibacter sp000752675, 95.0, 88.27, 0.435; GCA_902834555.1, s__Tractidigestivibacter sp902834555, 95.0, 87.97, 0.438; GCA_902773995.1, s__Tractidigestivibacter sp902773995, 95.0, 90.42, 0.5; GCF_900605015.1, s__Tractidigestivibacter sp900605015, 95.0, 84.83, 0.231; GCF_024741235.1, s__Tractidigestivibacter montrealensis, 95.1, 88.85, 0.454; GCA_022648325.1, s__Tractidigestivibacter sp022648325, 95.0, 87.19, 0.363; GCA_900770865.1, s__Tractidigestivibacter sp900770865, 95.0, 89.7, 0.343; GCF_900111695.1, s__Tractidigestivibacter sp900111695, 95.0, 90.36, 0.504; GCF_900119625.1, s__Tractidigestivibacter sp900119625, 95.0, 91.0, 0.554	N/A	N/A	N/A	N/A
MAG_GCA_902781245.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__UBA9715;s__UBA9715 sp902781245	GCA_902781245.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__UBA9715;s__UBA9715 sp902781245	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902779135.1, s__UBA9715 sp902779135, 95.0, 93.27, 0.559	N/A	N/A	N/A	N/A
MAG_GCA_902781255.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902799015	GCA_902799015.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902799015	98.93	0.754	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781275.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Weimeria;s__Weimeria sp900317825	GCA_900317825.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Weimeria;s__Weimeria sp900317825	98.76	0.936	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_029226225.1, s__Weimeria sp029226225, 95.0, 89.78, 0.482	N/A	N/A	N/A	N/A
MAG_GCA_902781295.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002372575	GCA_946613525.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002372575	97.15	0.81	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017412145.1, s__Prevotella sp017412145, 95.0, 85.72, 0.193	N/A	N/A	N/A	N/A
MAG_GCA_902781305.1	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_A;s__Selenomonas_A ruminantium_K	GCF_902781305.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_A;s__Selenomonas_A ruminantium_K	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902785885.1, s__Selenomonas_A ruminantium_M, 95.0, 93.91, 0.653; GCF_000424065.1, s__Selenomonas_A ruminantium, 95.0, 91.99, 0.615; GCA_946541505.1, s__Selenomonas_A ruminantium_I, 95.0, 88.08, 0.374; GCF_000687995.1, s__Selenomonas_A ruminantium_B, 95.0, 86.35, 0.282; GCA_002373045.1, s__Selenomonas_A ruminantium_J, 95.0, 93.57, 0.64; GCF_015058625.1, s__Selenomonas_A ruminantium_N, 95.0, 86.19, 0.273; GCA_902798865.1, s__Selenomonas_A ruminantium_L, 95.0, 94.94, 0.689	N/A	N/A	N/A	N/A
MAG_GCA_902781315.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902781315	GCA_902781315.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902781315	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781335.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002395135	GCA_946534285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002395135	99.06	0.89	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781345.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG11462;s__RUG11462 sp902781345	GCA_902781345.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG11462;s__RUG11462 sp902781345	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902773485.1, s__RUG11462 sp902773485, 95.0, 83.79, 0.178; GCA_902769255.1, s__RUG11462 sp902769255, 95.0, 86.96, 0.352	N/A	N/A	N/A	N/A
MAG_GCA_902781375.1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium ruminantium	GCF_000770925.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium ruminantium	98.87	0.946	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905207115.1, s__Bifidobacterium angulatum_A, 95.0, 86.66, 0.159; GCF_959020155.1, s__Bifidobacterium sp959020155, 95.0, 87.75, 0.209; GCF_959028125.1, s__Bifidobacterium sp959028125, 95.0, 86.64, 0.276; GCF_000010425.1, s__Bifidobacterium adolescentis, 95.0, 88.51, 0.428; GCF_959020145.1, s__Bifidobacterium sp959020145, 95.0, 88.09, 0.294	N/A	N/A	N/A	N/A
MAG_GCA_902781385.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp900318615	GCA_900318615.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp900318615	99.25	0.866	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781445.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA4285;s__UBA4285 sp900314255	GCA_900314255.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA4285;s__UBA4285 sp900314255	99.33	0.877	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_903789615.1, s__UBA4285 sp903789615, 95.0, 85.96, 0.338; GCA_002394965.1, s__UBA4285 sp002394965, 95.0, 84.11, 0.21	N/A	N/A	N/A	N/A
MAG_GCA_902781455.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902781455	GCA_902781455.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902781455	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946401715.1, s__Porcincola sp946401715, 95.0, 89.7, 0.434	N/A	N/A	N/A	N/A
MAG_GCA_902781465.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__Enterousia sp902781465	GCA_902781465.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__Enterousia sp902781465	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002348925.1, s__Enterousia sp002348925, 95.0, 81.87, 0.166; GCA_902774285.1, s__Enterousia sp902774285, 95.0, 83.44, 0.167; GCA_902798205.1, s__Enterousia sp902798205, 95.0, 83.83, 0.226; GCA_902784345.1, s__Enterousia sp902784345, 95.0, 81.59, 0.151	N/A	N/A	N/A	N/A
MAG_GCA_902781475.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp902760955	GCA_902760955.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp902760955	98.25	0.803	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902777435.1, s__UMGS1820 sp902777435, 95.0, 93.37, 0.574; GCA_902791425.1, s__UMGS1820 sp902791425, 95.0, 90.8, 0.5	N/A	N/A	N/A	N/A
MAG_GCA_902781505.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA4285;s__UBA4285 sp902781505	GCA_902781505.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA4285;s__UBA4285 sp902781505	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781515.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Physcousia;s__Physcousia sp902781515	GCA_902781515.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Physcousia;s__Physcousia sp902781515	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781545.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp902781545	GCA_902781545.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp902781545	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017618315.1, s__UBA9732 sp017618315, 95.0, 85.44, 0.185	N/A	N/A	N/A	N/A
MAG_GCA_902781555.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900322035	GCA_900322035.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900322035	98.17	0.797	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781565.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__YE71;s__YE71 sp902781565	GCA_902781565.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__YE71;s__YE71 sp902781565	100.0	0.992	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781575.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA3839;s__UBA3839 sp900314125	GCA_900314125.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA3839;s__UBA3839 sp900314125	98.39	0.763	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781625.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG11198;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG11198;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	69.52	11	0.97907	N/A
MAG_GCA_902781635.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__Enterosoma;s__Enterosoma sp902771745	GCA_902771745.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-288;g__Enterosoma;s__Enterosoma sp902771745	98.75	0.836	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900313465.1, s__Enterosoma sp900313465, 95.0, 88.77, 0.253	N/A	N/A	N/A	N/A
MAG_GCA_902781645.1	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp002320515	GCF_002320515.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp002320515	97.82	0.833	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_937959425.1, s__Dialister sp937959425, 95.0, 92.74, 0.601; GCF_900538805.1, s__Dialister sp900538805, 95.0, 85.88, 0.26; GCF_000242435.1, s__Dialister succinatiphilus, 95.0, 89.17, 0.312	N/A	N/A	N/A	N/A
MAG_GCA_902781655.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp902781655	GCA_902781655.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp902781655	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900320025.1, s__CAG-791 sp900320025, 95.0, 90.86, 0.507	N/A	N/A	N/A	N/A
MAG_GCA_902781705.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902781705	GCA_902781705.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902781705	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900316525.1, s__Cryptobacteroides sp900316525, 95.0, 85.03, 0.247; GCA_017395045.1, s__Cryptobacteroides sp017395045, 95.0, 83.38, 0.169; GCA_902778105.1, s__Cryptobacteroides sp902778105, 95.0, 86.07, 0.255; GCA_946538425.1, s__Cryptobacteroides sp946538425, 95.0, 85.47, 0.181; GCA_947169405.1, s__Cryptobacteroides sp947169405, 95.0, 85.88, 0.242; GCA_017464245.1, s__Cryptobacteroides sp017464245, 95.0, 86.74, 0.395; GCA_017558775.1, s__Cryptobacteroides sp017558775, 95.0, 83.42, 0.15; GCA_002361625.1, s__Cryptobacteroides sp002361625, 95.0, 90.44, 0.582; GCA_900316955.1, s__Cryptobacteroides sp900316955, 95.0, 85.06, 0.231; GCA_900318015.1, s__Cryptobacteroides sp900318015, 95.0, 83.88, 0.171; GCA_902785065.1, s__Cryptobacteroides sp902785065, 95.0, 84.26, 0.202	N/A	N/A	N/A	N/A
MAG_GCA_902781745.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp902781745	GCA_902781745.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp902781745	100.0	0.997	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781755.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bilifractor;s__Bilifractor sp900318405	GCA_900318405.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bilifractor;s__Bilifractor sp900318405	99.55	0.944	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900770225.1, s__Bilifractor sp900770225, 95.0, 92.07, 0.632	N/A	N/A	N/A	N/A
MAG_GCA_902781765.1	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp902781765	GCA_902781765.1	95.0	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp902781765	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781815.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp902799665	GCA_902799665.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp902799665	98.94	0.921	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902792795.1, s__Treponema_D sp902792795, 95.0, 86.66, 0.237; GCA_946411505.1, s__Treponema_D sp946411505, 95.0, 89.46, 0.39; GCA_902799965.1, s__Treponema_D sp902799965, 95.0, 85.68, 0.225; GCA_002391235.1, s__Treponema_D sp002391235, 95.0, 91.09, 0.527; GCA_900316905.1, s__Treponema_D sp900316905, 95.0, 89.14, 0.362; GCA_017551705.1, s__Treponema_D sp017551705, 95.0, 84.54, 0.217; GCA_017645785.1, s__Treponema_D sp017645785, 95.0, 86.86, 0.328; GCA_016290995.1, s__Treponema_D sp016290995, 95.0, 88.65, 0.414	N/A	N/A	N/A	N/A
MAG_GCA_902781835.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus porci	GCF_003725415.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus porci	98.57	0.875	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_033971885.1, s__Absicoccus intestinalis, 95.0, 89.08, 0.569	N/A	N/A	N/A	N/A
MAG_GCA_902781895.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902781895	GCA_902781895.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902781895	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781935.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Colenecus;s__Colenecus sp900318995	GCA_900318995.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Colenecus;s__Colenecus sp900318995	95.79	0.816	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017557635.1, s__Colenecus sp017557635, 95.0, 82.19, 0.16; GCA_902802285.1, s__Colenecus sp902802285, 95.0, 92.9, 0.471; GCA_902798685.1, s__Colenecus sp902798685, 95.0, 82.44, 0.151; GCA_024398635.1, s__Colenecus sp024398635, 95.0, 83.96, 0.178; GCA_902782245.1, s__Colenecus sp902782245, 95.0, 87.07, 0.315; GCA_902799685.1, s__Colenecus sp902799685, 95.0, 83.77, 0.18; GCA_017530735.1, s__Colenecus sp017530735, 95.0, 85.33, 0.224; GCA_017642425.1, s__Colenecus sp017642425, 95.0, 84.33, 0.185; GCA_905234745.1, s__Colenecus sp905234745, 95.0, 85.02, 0.197; GCA_905235565.1, s__Colenecus sp905235565, 95.0, 89.06, 0.522; GCA_002309915.1, s__Colenecus sp002309915, 95.0, 84.7, 0.152	N/A	N/A	N/A	N/A
MAG_GCA_902781945.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFMI01;s__SFMI01 sp902781945	GCA_902781945.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFMI01;s__SFMI01 sp902781945	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902764185.1, s__SFMI01 sp902764185, 95.0, 90.3, 0.491	N/A	N/A	N/A	N/A
MAG_GCA_902781965.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp002473165	GCA_002473165.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp002473165	99.36	0.944	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902781975.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285	GCF_003458705.1	95.44	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285	97.09	0.779	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_945939115.1, s__Lachnospira sp945939115, 95.0, 84.0, 0.151; GCF_000146185.1, s__Lachnospira eligens, 95.0, 95.02, 0.72; GCA_963654395.1, s__Lachnospira sp963654395, 95.0, 87.29, 0.282; GCA_019424245.1, s__Lachnospira sp019424245, 95.0, 93.19, 0.335; GCF_009680455.1, s__Lachnospira eligens_A, 95.58, 94.49, 0.645; GCA_963597265.1, s__Lachnospira sp963597265, 95.0, 90.0, 0.503; GCA_963590775.1, s__Lachnospira sp963590775, 95.0, 89.97, 0.502; GCA_945910225.1, s__Lachnospira sp945910225, 95.0, 87.39, 0.336; GCA_030537195.1, s__Lachnospira sp030537195, 95.0, 89.86, 0.51; GCA_003464165.1, s__Lachnospira sp003451515, 95.0, 93.64, 0.56; GCA_934343805.1, s__Lachnospira sp934343805, 95.0, 88.43, 0.355	N/A	N/A	N/A	N/A
MAG_GCA_902782045.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405	GCA_002472405.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405	98.63	0.867	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963650165.1, s__F23-B02 sp963650165, 95.0, 84.39, 0.263; GCA_004558025.1, s__F23-B02 sp004558025, 95.0, 85.65, 0.33; GCA_004553495.1, s__F23-B02 sp004553495, 95.0, 82.8, 0.168; GCA_900545805.1, s__F23-B02 sp900545805, 95.0, 85.81, 0.323; GCA_963613665.1, s__F23-B02 sp963613665, 95.0, 83.83, 0.211; GCA_963620985.1, s__F23-B02 sp963620985, 95.0, 84.01, 0.217; GCA_963629425.1, s__F23-B02 sp963629425, 95.0, 84.91, 0.3; GCA_963625685.1, s__F23-B02 sp963625685, 95.0, 83.65, 0.215; GCA_937893605.1, s__F23-B02 sp937893605, 95.0, 86.02, 0.316; GCA_963608145.1, s__F23-B02 sp963608145, 95.0, 86.09, 0.236; GCA_934590355.1, s__F23-B02 sp900772725, 95.0, 82.42, 0.161; GCA_934636655.1, s__F23-B02 sp934636655, 95.0, 85.06, 0.299; GCA_963633225.1, s__F23-B02 sp963633225, 95.0, 83.97, 0.208; GCA_001916715.1, s__F23-B02 sp001916715, 95.0, 94.56, 0.725	N/A	N/A	N/A	N/A
MAG_GCA_902782075.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900318875	GCA_900318875.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900318875	99.12	0.911	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_022483465.1, s__CAG-791 sp022483465, 95.0, 85.43, 0.283	N/A	N/A	N/A	N/A
MAG_GCA_902782145.1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__UBA2804;s__UBA2804 sp902782145	GCA_902782145.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__UBA2804;s__UBA2804 sp902782145	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
